year,stateabbr,statedesc,locationname,locationid,measureid,measure,data_value_type,datavaluetypeid,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,data_value_footnote_symbol,data_value_footnote
2022,NE,Nebraska,Furnas,31065,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.5,11.5,4575,3585,,
2022,NE,Nebraska,Furnas,31065,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.5,11.7,15.5,4575,3585,,
2022,NE,Nebraska,Gage,31067,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.2,8.9,11.7,21583,16802,,
2022,NE,Nebraska,Gage,31067,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.4,11.6,15.2,21583,16802,,
2022,NE,Nebraska,Garden,31069,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.7,9.3,12.3,1837,1485,,
2022,NE,Nebraska,Garden,31069,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.3,13.3,17.5,1837,1485,,
2022,NE,Nebraska,Garfield,31071,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.5,7.3,9.9,1801,1477,,
2022,NE,Nebraska,Garfield,31071,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,10.4,14.0,1801,1477,,
2022,NE,Nebraska,Gosper,31073,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.0,7.7,10.3,1808,1421,,
2022,NE,Nebraska,Gosper,31073,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.8,10.2,13.6,1808,1421,,
2022,NE,Nebraska,Grant,31075,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.4,7.3,9.8,576,434,,
2022,NE,Nebraska,Grant,31075,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.8,10.2,13.6,576,434,,
2022,NE,Nebraska,Greeley,31077,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.0,7.7,10.4,2227,1680,,
2022,NE,Nebraska,Greeley,31077,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,10.4,14.0,2227,1680,,
2022,NE,Nebraska,Hall,31079,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.0,9.7,12.5,62097,45370,,
2022,NE,Nebraska,Hall,31079,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,10.8,13.9,62097,45370,,
2022,NE,Nebraska,Hamilton,31081,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.0,7.7,10.4,9429,7157,,
2022,NE,Nebraska,Hamilton,31081,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.3,9.7,13.0,9429,7157,,
2022,NE,Nebraska,Harlan,31083,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.8,7.6,10.2,3054,2405,,
2022,NE,Nebraska,Harlan,31083,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.7,11.0,14.6,3054,2405,,
2022,NE,Nebraska,Hayes,31085,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.6,9.1,12.2,849,640,,
2022,NE,Nebraska,Hayes,31085,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.5,13.4,17.8,849,640,,
2022,NE,Nebraska,Hitchcock,31087,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.5,11.4,2598,1982,,
2022,NE,Nebraska,Hitchcock,31087,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.5,11.6,15.5,2598,1982,,
2022,NE,Nebraska,Holt,31089,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.9,8.6,11.4,10043,7470,,
2022,NE,Nebraska,Holt,31089,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.5,11.6,15.4,10043,7470,,
2022,NE,Nebraska,Hooker,31091,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.2,7.9,10.5,686,540,,
2022,NE,Nebraska,Hooker,31091,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.3,10.7,14.1,686,540,,
2022,NE,Nebraska,Howard,31093,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.8,7.6,10.2,6515,4964,,
2022,NE,Nebraska,Howard,31093,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.5,9.9,13.2,6515,4964,,
2022,NE,Nebraska,Jefferson,31095,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.9,8.5,11.4,7154,5519,,
2022,NE,Nebraska,Jefferson,31095,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.5,11.7,15.5,7154,5519,,
2022,NE,Nebraska,Johnson,31097,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.8,8.3,11.1,5287,4333,,
2022,NE,Nebraska,Johnson,31097,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.2,9.6,12.8,5287,4333,,
2022,NE,Nebraska,Kearney,31099,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.4,8.1,10.9,6690,5000,,
2022,NE,Nebraska,Kearney,31099,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.1,10.3,13.9,6690,5000,,
2022,NE,Nebraska,Keith,31101,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.5,8.2,10.9,8269,6605,,
2022,NE,Nebraska,Keith,31101,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.6,11.8,15.5,8269,6605,,
2022,NE,Nebraska,Keya Paha,31103,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.7,8.3,11.1,787,640,,
2022,NE,Nebraska,Keya Paha,31103,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.4,12.4,16.5,787,640,,
2022,NE,Nebraska,Kimball,31105,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.0,9.4,12.5,3315,2661,,
2022,NE,Nebraska,Kimball,31105,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.0,12.9,17.0,3315,2661,,
2022,NE,Nebraska,Knox,31107,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.1,8.7,11.6,8336,6269,,
2022,NE,Nebraska,Knox,31107,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.9,12.0,15.9,8336,6269,,
2022,NE,Nebraska,Lancaster,31109,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.2,8.1,10.5,324756,252856,,
2022,NE,Nebraska,Lancaster,31109,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.5,8.3,10.8,324756,252856,,
2022,NE,Nebraska,Lincoln,31111,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.3,9.9,12.9,33685,26036,,
2022,NE,Nebraska,Lincoln,31111,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.5,12.7,16.4,33685,26036,,
2022,NE,Nebraska,Logan,31113,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,7.8,6.7,9.0,675,525,,
2022,NE,Nebraska,Logan,31113,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.0,8.6,11.6,675,525,,
2022,NE,Nebraska,Loup,31115,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.4,8.1,10.9,599,487,,
2022,NE,Nebraska,Loup,31115,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.8,11.9,15.9,599,487,,
2022,NE,Nebraska,McPherson,31117,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.6,11.4,372,304,,
2022,NE,Nebraska,McPherson,31117,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.7,11.9,15.6,372,304,,
2022,NE,Nebraska,Madison,31119,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.2,8.6,11.9,35368,26467,,
2022,NE,Nebraska,Madison,31119,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.7,9.8,13.6,35368,26467,,
2022,NE,Nebraska,Merrick,31121,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.5,8.2,11.0,7721,6010,,
2022,NE,Nebraska,Merrick,31121,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.1,10.4,14.0,7721,6010,,
2022,NE,Nebraska,Morrill,31123,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.7,8.4,11.1,4527,3498,,
2022,NE,Nebraska,Morrill,31123,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.6,10.9,14.4,4527,3498,,
2022,NE,Nebraska,Nance,31125,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.9,8.6,11.5,3326,2543,,
2022,NE,Nebraska,Nance,31125,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.8,11.2,14.8,3326,2543,,
2022,NE,Nebraska,Nemaha,31127,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.5,8.2,10.9,7035,5423,,
2022,NE,Nebraska,Nemaha,31127,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.3,9.8,12.9,7035,5423,,
2022,NE,Nebraska,Nuckolls,31129,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.8,7.5,10.1,4041,3222,,
2022,NE,Nebraska,Nuckolls,31129,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.5,10.8,14.4,4041,3222,,
2022,NE,Nebraska,Otoe,31131,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.4,8.1,10.9,16198,12325,,
2022,NE,Nebraska,Otoe,31131,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.7,10.1,13.5,16198,12325,,
2022,NE,Nebraska,Pawnee,31133,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.9,8.5,11.4,2528,1957,,
2022,NE,Nebraska,Pawnee,31133,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.4,12.5,16.5,2528,1957,,
2022,NE,Nebraska,Perkins,31135,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.6,8.3,11.1,2829,2157,,
2022,NE,Nebraska,Perkins,31135,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.5,10.8,14.3,2829,2157,,
2022,NE,Nebraska,Phelps,31137,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.7,7.5,10.1,8988,6813,,
2022,NE,Nebraska,Phelps,31137,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.7,9.3,12.3,8988,6813,,
2022,NE,Nebraska,Pierce,31139,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.6,7.4,9.9,7332,5459,,
2022,NE,Nebraska,Pierce,31139,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.8,9.3,12.4,7332,5459,,
2022,NE,Nebraska,Platte,31141,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.6,8.3,11.0,34296,25404,,
2022,NE,Nebraska,Platte,31141,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.3,9.8,12.9,34296,25404,,
2022,NE,Nebraska,Polk,31143,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.4,8.1,10.8,5166,3987,,
2022,NE,Nebraska,Polk,31143,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.3,10.6,14.1,5166,3987,,
2022,NE,Nebraska,Red Willow,31145,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.0,7.8,10.3,10573,8205,,
2022,NE,Nebraska,Red Willow,31145,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.2,9.7,12.8,10573,8205,,
2022,NE,Nebraska,Richardson,31147,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.5,9.1,12.0,7705,6023,,
2022,NE,Nebraska,Richardson,31147,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.3,12.5,16.4,7705,6023,,
2022,NE,Nebraska,Rock,31149,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.0,7.8,10.4,1245,971,,
2022,NE,Nebraska,Rock,31149,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.9,11.2,14.8,1245,971,,
2022,NE,Nebraska,Saline,31151,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.4,9.8,13.0,14116,10344,,
2022,NE,Nebraska,Saline,31151,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.3,11.5,15.2,14116,10344,,
2022,NE,Nebraska,Sarpy,31153,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.7,11.3,196553,145286,,
2022,NE,Nebraska,Sarpy,31153,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.3,9.0,11.7,196553,145286,,
2022,NE,Nebraska,Saunders,31155,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.6,7.4,9.9,23118,17404,,
2022,NE,Nebraska,Saunders,31155,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.7,9.2,12.3,23118,17404,,
2022,NE,Nebraska,Scotts Bluff,31157,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.8,9.3,12.2,35603,26966,,
2022,NE,Nebraska,Scotts Bluff,31157,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.0,11.3,14.7,35603,26966,,
2022,NE,Nebraska,Seward,31159,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.0,6.8,9.2,17692,13549,,
2022,NE,Nebraska,Seward,31159,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.2,7.9,10.6,17692,13549,,
2022,NE,Nebraska,Sheridan,31161,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.8,8.4,11.1,4996,3915,,
2022,NE,Nebraska,Sheridan,31161,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.1,11.3,14.8,4996,3915,,
2022,NE,Nebraska,Sherman,31163,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.6,11.5,2980,2320,,
2022,NE,Nebraska,Sherman,31163,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.1,12.2,16.1,2980,2320,,
2022,NE,Nebraska,Sioux,31165,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.2,9.8,12.7,1127,942,,
2022,NE,Nebraska,Sioux,31165,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,16.2,14.2,18.3,1127,942,,
2022,NE,Nebraska,Stanton,31167,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.5,8.1,11.0,5717,4351,,
2022,NE,Nebraska,Stanton,31167,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.1,10.3,13.9,5717,4351,,
2022,NE,Nebraska,Thayer,31169,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.3,8.9,11.9,4885,3788,,
2022,NE,Nebraska,Thayer,31169,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.1,12.3,16.3,4885,3788,,
2022,NE,Nebraska,Thomas,31171,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.9,7.6,10.4,671,522,,
2022,NE,Nebraska,Thomas,31171,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.5,10.7,14.5,671,522,,
2022,NE,Nebraska,Thurston,31173,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,14.4,12.6,16.3,6507,4191,,
2022,NE,Nebraska,Thurston,31173,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.7,12.8,16.6,6507,4191,,
2022,NE,Nebraska,Valley,31175,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.1,8.0,10.4,4073,3136,,
2022,NE,Nebraska,Valley,31175,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.6,11.0,14.4,4073,3136,,
2022,NE,Nebraska,Washington,31177,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.1,7.0,9.3,21167,16210,,
2022,NE,Nebraska,Washington,31177,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.4,8.9,11.9,21167,16210,,
2022,NE,Nebraska,Wayne,31179,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.6,8.3,11.0,9871,7957,,
2022,NE,Nebraska,Wayne,31179,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.4,8.2,10.8,9871,7957,,
2022,NE,Nebraska,Webster,31181,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.1,8.6,11.6,3336,2573,,
2022,NE,Nebraska,Webster,31181,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.2,11.3,15.1,3336,2573,,
2022,NE,Nebraska,Wheeler,31183,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.4,8.2,10.9,785,603,,
2022,NE,Nebraska,Wheeler,31183,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,14.0,12.4,16.3,785,603,,
2022,NE,Nebraska,York,31185,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.5,7.3,9.8,14354,11069,,
2022,NE,Nebraska,York,31185,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.5,9.0,12.2,14354,11069,,
2022,NV,Nevada,Churchill,32001,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.6,8.2,11.2,25843,19999,,
2022,NV,Nevada,Churchill,32001,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.2,9.6,13.0,25843,19999,,
2022,NV,Nevada,Clark,32003,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.3,9.0,11.7,2322985,1807784,,
2022,NV,Nevada,Clark,32003,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.2,9.8,12.8,2322985,1807784,,
2022,NV,Nevada,Douglas,32005,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,7.6,6.5,8.9,49628,42229,,
2022,NV,Nevada,Douglas,32005,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.5,9.9,13.3,49628,42229,,
2022,NV,Nevada,Elko,32007,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.6,8.2,11.1,54046,39741,,
2022,NV,Nevada,Elko,32007,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.1,8.7,11.7,54046,39741,,
2022,NV,Nevada,Esmeralda,32009,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.2,9.5,13.0,744,641,,
2022,NV,Nevada,Esmeralda,32009,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.9,13.6,18.3,744,641,,
2022,NV,Nevada,Eureka,32011,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.1,8.7,11.7,1863,1455,,
2022,NV,Nevada,Eureka,32011,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,13.3,11.4,15.3,1863,1455,,
2022,NV,Nevada,Humboldt,32013,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.8,9.3,12.5,17272,12680,,
2022,NV,Nevada,Humboldt,32013,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,10.5,14.1,17272,12680,,
2022,NV,Nevada,Lander,32015,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.2,8.8,11.9,5766,4249,,
2022,NV,Nevada,Lander,32015,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.9,10.2,13.8,5766,4249,,
2022,NV,Nevada,Lincoln,32017,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.1,7.6,10.7,4482,3541,,
2022,NV,Nevada,Lincoln,32017,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,10.3,14.3,4482,3541,,
2022,NV,Nevada,Lyon,32019,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.8,8.3,11.3,61585,49044,,
2022,NV,Nevada,Lyon,32019,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,10.4,14.2,61585,49044,,
2022,NV,Nevada,Mineral,32021,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,11.7,10.1,13.5,4525,3664,,
2022,NV,Nevada,Mineral,32021,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.7,13.6,18.1,4525,3664,,
2022,NV,Nevada,Nye,32023,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.7,9.3,12.4,54738,45684,,
2022,NV,Nevada,Nye,32023,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,15.4,13.3,17.7,54738,45684,,
2022,NV,Nevada,Pershing,32027,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.5,11.7,6462,5350,,
2022,NV,Nevada,Pershing,32027,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.5,9.8,13.3,6462,5350,,
2022,NV,Nevada,Storey,32029,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.1,6.9,9.4,4170,3653,,
2022,NV,Nevada,Storey,32029,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.4,10.5,14.3,4170,3653,,
2022,NV,Nevada,Washoe,32031,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.6,8.4,11.1,496745,394685,,
2022,NV,Nevada,Washoe,32031,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.8,9.4,12.3,496745,394685,,
2022,NV,Nevada,White Pine,32033,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.1,8.7,11.7,8788,7008,,
2022,NV,Nevada,White Pine,32033,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.2,10.4,14.1,8788,7008,,
2022,NV,Nevada,Carson City,32510,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.9,8.6,11.6,58130,46587,,
2022,NV,Nevada,Carson City,32510,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.1,10.5,14.2,58130,46587,,
2022,NH,New Hampshire,Belknap,33001,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.1,7.0,9.2,64781,53686,,
2022,NH,New Hampshire,Belknap,33001,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.0,9.6,12.6,64781,53686,,
2022,NH,New Hampshire,Carroll,33003,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,7.0,6.1,8.1,52199,44606,,
2022,NH,New Hampshire,Carroll,33003,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.6,9.2,12.1,52199,44606,,
2022,NH,New Hampshire,Cheshire,33005,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.1,7.1,9.3,77350,63633,,
2022,NH,New Hampshire,Cheshire,33005,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,10.4,9.0,11.8,77350,63633,,
2022,NH,New Hampshire,Coos,33007,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.1,7.8,10.4,31504,26410,,
2022,NH,New Hampshire,Coos,33007,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,12.1,10.5,13.8,31504,26410,,
2022,NH,New Hampshire,Grafton,33009,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,7.6,6.6,8.8,91126,76667,,
2022,NH,New Hampshire,Grafton,33009,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.6,8.4,11.0,91126,76667,,
2022,NH,New Hampshire,Hillsborough,33011,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,7.7,6.8,8.7,426594,343571,,
2022,NH,New Hampshire,Hillsborough,33011,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.0,8.0,10.1,426594,343571,,
2022,NH,New Hampshire,Merrimack,33013,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,7.9,7.0,9.0,156020,127420,,
2022,NH,New Hampshire,Merrimack,33013,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.7,8.5,11.0,156020,127420,,
2022,NH,New Hampshire,Rockingham,33015,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,7.5,6.5,8.5,319424,260968,,
2022,NH,New Hampshire,Rockingham,33015,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.4,8.2,10.7,319424,260968,,
2022,NH,New Hampshire,Strafford,33017,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,9.1,8.1,10.3,132275,109065,,
2022,NH,New Hampshire,Strafford,33017,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,9.8,8.7,11.1,132275,109065,,
2022,NH,New Hampshire,Sullivan,33019,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,8.6,7.4,9.8,43958,36281,,
2022,NH,New Hampshire,Sullivan,33019,DIABETES,Diagnosed diabetes among adults,Crude prevalence,CrdPrv,11.5,10.0,13.1,43958,36281,,
2022,NJ,New Jersey,Atlantic,34001,DIABETES,Diagnosed diabetes among adults,Age-adjusted prevalence,AgeAdjPrv,10.0,8.6,11.3,275638,218708,,
