county_fips,county_name,polygon_group,point_order,longitude,latitude
37087,Haywood County,37087-1-1,83,-83.046307,35.785853
37087,Haywood County,37087-1-1,84,-83.048530,35.787706
37087,Haywood County,37087-1-1,85,-83.052677,35.789548
37087,Haywood County,37087-1-1,86,-83.058340,35.788241
37087,Haywood County,37087-1-1,87,-83.061507,35.786774
37087,Haywood County,37087-1-1,88,-83.063975,35.786643
37087,Haywood County,37087-1-1,89,-83.072221,35.788310
37087,Haywood County,37087-1-1,90,-83.074030,35.790016
37087,Haywood County,37087-1-1,91,-83.078732,35.789472
37087,Haywood County,37087-1-1,92,-83.085205,35.785794
37087,Haywood County,37087-1-1,93,-83.086054,35.783627
37087,Haywood County,37087-1-1,94,-83.097193,35.776067
37087,Haywood County,37087-1-1,95,-83.098054,35.775697
37087,Haywood County,37087-1-1,96,-83.100225,35.774765
37087,Haywood County,37087-1-1,97,-83.100329,35.774804
37087,Haywood County,37087-1-1,98,-83.100233,35.774745
37087,Haywood County,37087-1-1,99,-83.102320,35.775071
37087,Haywood County,37087-1-1,100,-83.104584,35.774230
37087,Haywood County,37087-1-1,101,-83.104805,35.773480
37087,Haywood County,37087-1-1,102,-83.110491,35.770913
37087,Haywood County,37087-1-1,103,-83.111146,35.770768
37087,Haywood County,37087-1-1,104,-83.111205,35.770755
37087,Haywood County,37087-1-1,105,-83.113662,35.770211
37087,Haywood County,37087-1-1,106,-83.120183,35.766234
37087,Haywood County,37087-1-1,107,-83.127707,35.768093
37087,Haywood County,37087-1-1,108,-83.146970,35.765124
37087,Haywood County,37087-1-1,109,-83.148080,35.764295
37087,Haywood County,37087-1-1,110,-83.154080,35.764280
37087,Haywood County,37087-1-1,111,-83.159208,35.764892
37087,Haywood County,37087-1-1,112,-83.161537,35.763363
37087,Haywood County,37087-1-1,113,-83.164909,35.759965
37087,Haywood County,37087-1-1,114,-83.165427,35.758700
37087,Haywood County,37087-1-1,115,-83.164770,35.754618
37087,Haywood County,37087-1-1,116,-83.170173,35.746107
37087,Haywood County,37087-1-1,117,-83.171867,35.745978
37087,Haywood County,37087-1-1,118,-83.177499,35.743913
37087,Haywood County,37087-1-1,119,-83.180836,35.738882
37087,Haywood County,37087-1-1,120,-83.182097,35.735492
37087,Haywood County,37087-1-1,121,-83.185685,35.729890
37087,Haywood County,37087-1-1,122,-83.188370,35.729798
37087,Haywood County,37087-1-1,123,-83.198267,35.725494
37087,Haywood County,37087-1-1,124,-83.200126,35.725331
37087,Haywood County,37087-1-1,125,-83.203752,35.726553
37087,Haywood County,37087-1-1,126,-83.214501,35.724434
37087,Haywood County,37087-1-1,127,-83.216972,35.725752
37087,Haywood County,37087-1-1,128,-83.219981,35.726601
37087,Haywood County,37087-1-1,129,-83.222627,35.726138
37087,Haywood County,37087-1-1,130,-83.232042,35.726098
37087,Haywood County,37087-1-1,131,-83.240669,35.726760
37087,Haywood County,37087-1-1,132,-83.242132,35.723638
37087,Haywood County,37087-1-1,133,-83.243501,35.722533
37087,Haywood County,37087-1-1,134,-83.251247,35.719916
37087,Haywood County,37087-1-1,135,-83.255351,35.716230
37087,Haywood County,37087-1-1,136,-83.255476,35.715091
37087,Haywood County,37087-1-1,137,-83.255489,35.714974
37087,Haywood County,37087-1-1,138,-83.254481,35.712362
37087,Haywood County,37087-1-1,139,-83.254230,35.709478
37087,Haywood County,37087-1-1,140,-83.255108,35.707096
37087,Haywood County,37087-1-1,141,-83.256111,35.703961
37089,Henderson County,37089-1-1,1,-82.730462,35.434180
37089,Henderson County,37089-1-1,2,-82.745139,35.422967
37089,Henderson County,37089-1-1,3,-82.666702,35.347458
37089,Henderson County,37089-1-1,4,-82.647379,35.328934
37089,Henderson County,37089-1-1,5,-82.619248,35.303708
37089,Henderson County,37089-1-1,6,-82.623934,35.298154
37089,Henderson County,37089-1-1,7,-82.618769,35.288422
37089,Henderson County,37089-1-1,8,-82.616119,35.260066
37089,Henderson County,37089-1-1,9,-82.608424,35.260347
37089,Henderson County,37089-1-1,10,-82.604267,35.258940
37089,Henderson County,37089-1-1,11,-82.604016,35.225985
37089,Henderson County,37089-1-1,12,-82.603968,35.221791
37089,Henderson County,37089-1-1,13,-82.600757,35.207123
37089,Henderson County,37089-1-1,14,-82.585110,35.151557
37089,Henderson County,37089-1-1,15,-82.574168,35.143666
37089,Henderson County,37089-1-1,16,-82.569912,35.145268
37089,Henderson County,37089-1-1,17,-82.567486,35.147694
37089,Henderson County,37089-1-1,18,-82.566193,35.150119
37089,Henderson County,37089-1-1,19,-82.563767,35.151575
37089,Henderson County,37089-1-1,20,-82.560807,35.151644
37089,Henderson County,37089-1-1,21,-82.558593,35.150928
37089,Henderson County,37089-1-1,22,-82.556168,35.151736
37089,Henderson County,37089-1-1,23,-82.554874,35.152868
37089,Henderson County,37089-1-1,24,-82.554871,35.154639
37089,Henderson County,37089-1-1,25,-82.554227,35.156911
37089,Henderson County,37089-1-1,26,-82.552934,35.158042
37089,Henderson County,37089-1-1,27,-82.550508,35.159498
37089,Henderson County,37089-1-1,28,-82.547436,35.160306
37089,Henderson County,37089-1-1,29,-82.544525,35.160306
37089,Henderson County,37089-1-1,30,-82.540483,35.160306
37089,Henderson County,37089-1-1,31,-82.536218,35.159259
37089,Henderson County,37089-1-1,32,-82.535967,35.158664
37089,Henderson County,37089-1-1,33,-82.534662,35.156911
37089,Henderson County,37089-1-1,34,-82.532560,35.155617
37089,Henderson County,37089-1-1,35,-82.529973,35.155617
37089,Henderson County,37089-1-1,36,-82.525930,35.156749
37089,Henderson County,37089-1-1,37,-82.521403,35.158851
37089,Henderson County,37089-1-1,38,-82.519210,35.161044
37089,Henderson County,37089-1-1,39,-82.517284,35.162643
37089,Henderson County,37089-1-1,40,-82.516910,35.163029
37089,Henderson County,37089-1-1,41,-82.516044,35.163442
37089,Henderson County,37089-1-1,42,-82.506137,35.163894
37089,Henderson County,37089-1-1,43,-82.499843,35.163675
37089,Henderson County,37089-1-1,44,-82.495506,35.164312
37089,Henderson County,37089-1-1,45,-82.490766,35.169715
37089,Henderson County,37089-1-1,46,-82.487357,35.172494
37089,Henderson County,37089-1-1,47,-82.483937,35.173798
37089,Henderson County,37089-1-1,48,-82.476136,35.175486
37089,Henderson County,37089-1-1,49,-82.472313,35.174619
37089,Henderson County,37089-1-1,50,-82.467991,35.174633
37089,Henderson County,37089-1-1,51,-82.460092,35.178143
37089,Henderson County,37089-1-1,52,-82.455609,35.177425
37089,Henderson County,37089-1-1,53,-82.452987,35.174690
37089,Henderson County,37089-1-1,54,-82.452879,35.173694
37089,Henderson County,37089-1-1,55,-82.452764,35.172626
37089,Henderson County,37089-1-1,56,-82.452931,35.168999
37089,Henderson County,37089-1-1,57,-82.451201,35.165260
37089,Henderson County,37089-1-1,58,-82.448969,35.165037
37089,Henderson County,37089-1-1,59,-82.439595,35.165863
37089,Henderson County,37089-1-1,60,-82.435689,35.167715
37089,Henderson County,37089-1-1,61,-82.434126,35.170784
37089,Henderson County,37089-1-1,62,-82.428000,35.183224
37089,Henderson County,37089-1-1,63,-82.424461,35.193092
37089,Henderson County,37089-1-1,64,-82.419744,35.198613
37089,Henderson County,37089-1-1,65,-82.417597,35.200131
37089,Henderson County,37089-1-1,66,-82.411301,35.202483
37089,Henderson County,37089-1-1,67,-82.403348,35.204473
37089,Henderson County,37089-1-1,68,-82.395697,35.213214
37089,Henderson County,37089-1-1,69,-82.392930,35.215402
37089,Henderson County,37089-1-1,70,-82.390439,35.215395
37089,Henderson County,37089-1-1,71,-82.384029,35.210542
37089,Henderson County,37089-1-1,72,-82.383776,35.207646
37089,Henderson County,37089-1-1,73,-82.380524,35.202276
37089,Henderson County,37089-1-1,74,-82.378744,35.198053
37089,Henderson County,37089-1-1,75,-82.379191,35.195894
37089,Henderson County,37089-1-1,76,-82.380605,35.193586
37089,Henderson County,37089-1-1,77,-82.381201,35.191203
37089,Henderson County,37089-1-1,78,-82.380903,35.189565
37089,Henderson County,37089-1-1,79,-82.379712,35.186884
37089,Henderson County,37089-1-1,80,-82.376808,35.184427
37089,Henderson County,37089-1-1,81,-82.373218,35.182201
37089,Henderson County,37089-1-1,82,-82.371298,35.181449
37089,Henderson County,37089-1-1,83,-82.368990,35.181747
37089,Henderson County,37089-1-1,84,-82.364299,35.184725
37089,Henderson County,37089-1-1,85,-82.363479,35.186214
37089,Henderson County,37089-1-1,86,-82.363554,35.188001
37089,Henderson County,37089-1-1,87,-82.363256,35.189639
37089,Henderson County,37089-1-1,88,-82.361469,35.190831
37089,Henderson County,37089-1-1,89,-82.353654,35.192223
37089,Henderson County,37089-1-1,90,-82.351617,35.219271
37089,Henderson County,37089-1-1,91,-82.359256,35.228325
37089,Henderson County,37089-1-1,92,-82.359152,35.244489
37089,Henderson County,37089-1-1,93,-82.349653,35.244305
37089,Henderson County,37089-1-1,94,-82.348827,35.254519
37089,Henderson County,37089-1-1,95,-82.346850,35.279725
37089,Henderson County,37089-1-1,96,-82.327680,35.308919
37089,Henderson County,37089-1-1,97,-82.310429,35.314708
37089,Henderson County,37089-1-1,98,-82.305285,35.331558
37089,Henderson County,37089-1-1,99,-82.298142,35.335910
37089,Henderson County,37089-1-1,100,-82.280764,35.365942
37089,Henderson County,37089-1-1,101,-82.261463,35.388449
37089,Henderson County,37089-1-1,102,-82.261305,35.393198
37089,Henderson County,37089-1-1,103,-82.270228,35.400549
37089,Henderson County,37089-1-1,104,-82.280529,35.443393
37089,Henderson County,37089-1-1,105,-82.276844,35.448355
37089,Henderson County,37089-1-1,106,-82.265795,35.467818
37089,Henderson County,37089-1-1,107,-82.325383,35.496748
37089,Henderson County,37089-1-1,108,-82.337881,35.498494
37089,Henderson County,37089-1-1,109,-82.371853,35.480009
37089,Henderson County,37089-1-1,110,-82.363133,35.460960
37089,Henderson County,37089-1-1,111,-82.425080,35.470305
37089,Henderson County,37089-1-1,112,-82.456127,35.449650
37089,Henderson County,37089-1-1,113,-82.476526,35.445112
37089,Henderson County,37089-1-1,114,-82.480656,35.445065
37089,Henderson County,37089-1-1,115,-82.494922,35.444903
37089,Henderson County,37089-1-1,116,-82.534910,35.444413
37089,Henderson County,37089-1-1,117,-82.533228,35.416450
37089,Henderson County,37089-1-1,118,-82.544387,35.423547
37089,Henderson County,37089-1-1,119,-82.548825,35.444305
37089,Henderson County,37089-1-1,120,-82.558100,35.444074
37089,Henderson County,37089-1-1,121,-82.570608,35.431045
37089,Henderson County,37089-1-1,122,-82.599094,35.437086
37089,Henderson County,37089-1-1,123,-82.621399,35.435884
37089,Henderson County,37089-1-1,124,-82.659463,35.452799
37089,Henderson County,37089-1-1,125,-82.672658,35.459426
37089,Henderson County,37089-1-1,126,-82.705652,35.452635
37089,Henderson County,37089-1-1,127,-82.730462,35.434180
37091,Hertford County,37091-1-1,1,-77.207289,36.249716
37091,Hertford County,37091-1-1,2,-77.208468,36.246578
37091,Hertford County,37091-1-1,3,-77.183144,36.242825
37091,Hertford County,37091-1-1,4,-77.158994,36.242332
37091,Hertford County,37091-1-1,5,-77.042120,36.239852
37091,Hertford County,37091-1-1,6,-76.986159,36.242074
37091,Hertford County,37091-1-1,7,-76.971399,36.238130
37091,Hertford County,37091-1-1,8,-76.943953,36.241372
37091,Hertford County,37091-1-1,9,-76.928226,36.240132
37091,Hertford County,37091-1-1,10,-76.900162,36.243003
37091,Hertford County,37091-1-1,11,-76.720198,36.243805
37091,Hertford County,37091-1-1,12,-76.693253,36.278357
37091,Hertford County,37091-1-1,13,-76.691640,36.277317
37091,Hertford County,37091-1-1,14,-76.694813,36.285023
37091,Hertford County,37091-1-1,15,-76.696571,36.296138
37091,Hertford County,37091-1-1,16,-76.735329,36.324061
37091,Hertford County,37091-1-1,17,-76.760200,36.351672
37091,Hertford County,37091-1-1,18,-76.775747,36.360463
37091,Hertford County,37091-1-1,19,-76.795409,36.359717
37091,Hertford County,37091-1-1,20,-76.821442,36.364127
37091,Hertford County,37091-1-1,21,-76.896113,36.390444
37091,Hertford County,37091-1-1,22,-76.905747,36.390058
37091,Hertford County,37091-1-1,23,-76.945388,36.412377
37091,Hertford County,37091-1-1,24,-76.946546,36.431058
37091,Hertford County,37091-1-1,25,-76.950606,36.470790
37091,Hertford County,37091-1-1,26,-76.933375,36.472623
37091,Hertford County,37091-1-1,27,-76.919357,36.505403
37091,Hertford County,37091-1-1,28,-76.903135,36.519096
37091,Hertford County,37091-1-1,29,-76.905063,36.522567
37091,Hertford County,37091-1-1,30,-76.910283,36.526889
37091,Hertford County,37091-1-1,31,-76.914287,36.528181
37091,Hertford County,37091-1-1,32,-76.917183,36.530917
37091,Hertford County,37091-1-1,33,-76.922154,36.528787
37091,Hertford County,37091-1-1,34,-76.924991,36.530744
37091,Hertford County,37091-1-1,35,-76.923916,36.532318
37091,Hertford County,37091-1-1,36,-76.920889,36.531875
37091,Hertford County,37091-1-1,37,-76.920072,36.534125
37091,Hertford County,37091-1-1,38,-76.921464,36.538449
37091,Hertford County,37091-1-1,39,-76.916383,36.538725
37091,Hertford County,37091-1-1,40,-76.914002,36.542661
37091,Hertford County,37091-1-1,41,-76.916060,36.543837
37091,Hertford County,37091-1-1,42,-76.916048,36.543815
37091,Hertford County,37091-1-1,43,-76.921628,36.543840
37091,Hertford County,37091-1-1,44,-77.095062,36.544626
37091,Hertford County,37091-1-1,45,-77.103025,36.544455
37091,Hertford County,37091-1-1,46,-77.124812,36.543986
37091,Hertford County,37091-1-1,47,-77.152691,36.544078
37091,Hertford County,37091-1-1,48,-77.164370,36.546305
37091,Hertford County,37091-1-1,49,-77.148685,36.534142
37091,Hertford County,37091-1-1,50,-77.147870,36.524985
37091,Hertford County,37091-1-1,51,-77.093224,36.518216
37091,Hertford County,37091-1-1,52,-77.082474,36.511469
37091,Hertford County,37091-1-1,53,-77.085432,36.499961
37091,Hertford County,37091-1-1,54,-77.074222,36.499401
37091,Hertford County,37091-1-1,55,-77.066443,36.482914
37091,Hertford County,37091-1-1,56,-77.091502,36.471751
37091,Hertford County,37091-1-1,57,-77.099930,36.479095
37091,Hertford County,37091-1-1,58,-77.122959,36.471218
37091,Hertford County,37091-1-1,59,-77.137228,36.455383
37091,Hertford County,37091-1-1,60,-77.131348,36.437826
37091,Hertford County,37091-1-1,61,-77.159534,36.365772
37091,Hertford County,37091-1-1,62,-77.199041,36.267725
37091,Hertford County,37091-1-1,63,-77.207289,36.249716
37093,Hoke County,37093-1-1,1,-79.458751,35.043639
37093,Hoke County,37093-1-1,2,-79.457198,35.037558
37093,Hoke County,37093-1-1,3,-79.377834,34.973996
37093,Hoke County,37093-1-1,4,-79.353124,34.944242
37093,Hoke County,37093-1-1,5,-79.356088,34.932951
37093,Hoke County,37093-1-1,6,-79.350207,34.922367
37093,Hoke County,37093-1-1,7,-79.348854,34.887446
37093,Hoke County,37093-1-1,8,-79.337269,34.853716
37093,Hoke County,37093-1-1,9,-79.347868,34.838553
37093,Hoke County,37093-1-1,10,-79.301788,34.837153
37093,Hoke County,37093-1-1,11,-79.230161,34.834930
37093,Hoke County,37093-1-1,12,-79.191391,34.833717
37093,Hoke County,37093-1-1,13,-79.185540,34.838291
37093,Hoke County,37093-1-1,14,-79.166706,34.853007
37093,Hoke County,37093-1-1,15,-79.128350,34.882939
37093,Hoke County,37093-1-1,16,-79.066758,34.930919
37093,Hoke County,37093-1-1,17,-79.038747,34.952715
37093,Hoke County,37093-1-1,18,-79.037302,34.953839
37093,Hoke County,37093-1-1,19,-79.034775,34.963119
37093,Hoke County,37093-1-1,20,-79.048155,34.981366
37093,Hoke County,37093-1-1,21,-79.049699,34.991954
37093,Hoke County,37093-1-1,22,-79.056831,34.999824
37093,Hoke County,37093-1-1,23,-79.059360,35.003002
37093,Hoke County,37093-1-1,24,-79.061892,35.008926
37093,Hoke County,37093-1-1,25,-79.083186,35.032660
37093,Hoke County,37093-1-1,26,-79.091627,35.047303
37093,Hoke County,37093-1-1,27,-79.090023,35.053822
37093,Hoke County,37093-1-1,28,-79.089398,35.070442
37093,Hoke County,37093-1-1,29,-79.101162,35.114332
37093,Hoke County,37093-1-1,30,-79.112921,35.125651
37093,Hoke County,37093-1-1,31,-79.097551,35.174233
37093,Hoke County,37093-1-1,32,-79.125086,35.166524
37093,Hoke County,37093-1-1,33,-79.142711,35.168984
37093,Hoke County,37093-1-1,34,-79.151968,35.174187
37093,Hoke County,37093-1-1,35,-79.156128,35.179945
37093,Hoke County,37093-1-1,36,-79.167641,35.180942
37093,Hoke County,37093-1-1,37,-79.167490,35.184191
37093,Hoke County,37093-1-1,38,-79.173169,35.187108
37093,Hoke County,37093-1-1,39,-79.172394,35.191507
37093,Hoke County,37093-1-1,40,-79.175214,35.193060
37093,Hoke County,37093-1-1,41,-79.180756,35.189790
37093,Hoke County,37093-1-1,42,-79.184055,35.192318
37093,Hoke County,37093-1-1,43,-79.211853,35.194056
37093,Hoke County,37093-1-1,44,-79.216453,35.197704
37093,Hoke County,37093-1-1,45,-79.243890,35.213666
37093,Hoke County,37093-1-1,46,-79.285103,35.192840
37093,Hoke County,37093-1-1,47,-79.284719,35.190167
37093,Hoke County,37093-1-1,48,-79.312300,35.168485
37093,Hoke County,37093-1-1,49,-79.335477,35.161588
37093,Hoke County,37093-1-1,50,-79.348448,35.148684
37093,Hoke County,37093-1-1,51,-79.380544,35.118058
37093,Hoke County,37093-1-1,52,-79.385612,35.113173
37093,Hoke County,37093-1-1,53,-79.429931,35.072342
37093,Hoke County,37093-1-1,54,-79.458751,35.043639
37095,Hyde County,37095-1-1,1,-76.637513,35.705215
37095,Hyde County,37095-1-1,2,-76.601982,35.670055
37095,Hyde County,37095-1-1,3,-76.606119,35.646733
37095,Hyde County,37095-1-1,4,-76.578306,35.612037
37095,Hyde County,37095-1-1,5,-76.551061,35.596632
37095,Hyde County,37095-1-1,6,-76.534313,35.595594
37095,Hyde County,37095-1-1,7,-76.539011,35.582937
37095,Hyde County,37095-1-1,8,-76.519287,35.584839
37095,Hyde County,37095-1-1,9,-76.501356,35.571612
37095,Hyde County,37095-1-1,10,-76.492147,35.572908
37095,Hyde County,37095-1-1,11,-76.467763,35.555818
37095,Hyde County,37095-1-1,12,-76.456427,35.550546
37095,Hyde County,37095-1-1,13,-76.476706,35.511707
37095,Hyde County,37095-1-1,14,-76.586349,35.508957
37095,Hyde County,37095-1-1,15,-76.540292,35.410657
37095,Hyde County,37095-1-1,16,-76.499251,35.381492
37095,Hyde County,37095-1-1,17,-76.485762,35.371375
37095,Hyde County,37095-1-1,18,-76.472273,35.371375
37095,Hyde County,37095-1-1,19,-76.462156,35.380368
37095,Hyde County,37095-1-1,20,-76.455411,35.383741
37095,Hyde County,37095-1-1,21,-76.448666,35.383741
37095,Hyde County,37095-1-1,22,-76.436301,35.378120
37095,Hyde County,37095-1-1,23,-76.431805,35.362383
37095,Hyde County,37095-1-1,24,-76.420564,35.359010
37095,Hyde County,37095-1-1,25,-76.409323,35.353390
37095,Hyde County,37095-1-1,26,-76.408199,35.350017
37095,Hyde County,37095-1-1,27,-76.399206,35.348893
37095,Hyde County,37095-1-1,28,-76.387965,35.356762
37095,Hyde County,37095-1-1,29,-76.382344,35.356762
37095,Hyde County,37095-1-1,30,-76.374475,35.355638
37095,Hyde County,37095-1-1,31,-76.365483,35.348893
37095,Hyde County,37095-1-1,32,-76.349745,35.345521
37095,Hyde County,37095-1-1,33,-76.340752,35.346645
37095,Hyde County,37095-1-1,34,-76.335132,35.355638
37095,Hyde County,37095-1-1,35,-76.327263,35.356762
37095,Hyde County,37095-1-1,36,-76.304781,35.355638
37095,Hyde County,37095-1-1,37,-76.282299,35.345521
37095,Hyde County,37095-1-1,38,-76.265437,35.343273
37095,Hyde County,37095-1-1,39,-76.257569,35.344397
37095,Hyde County,37095-1-1,40,-76.253072,35.350017
37095,Hyde County,37095-1-1,41,-76.246511,35.350017
37095,Hyde County,37095-1-1,42,-76.235087,35.350017
37095,Hyde County,37095-1-1,43,-76.205860,35.336528
37095,Hyde County,37095-1-1,44,-76.182254,35.336528
37095,Hyde County,37095-1-1,45,-76.168764,35.332032
37095,Hyde County,37095-1-1,46,-76.165392,35.328659
37095,Hyde County,37095-1-1,47,-76.149655,35.326411
37095,Hyde County,37095-1-1,48,-76.142910,35.328660
37095,Hyde County,37095-1-1,49,-76.142910,35.338776
37095,Hyde County,37095-1-1,50,-76.132793,35.349455
37095,Hyde County,37095-1-1,51,-76.123238,35.351142
37095,Hyde County,37095-1-1,52,-76.092887,35.361259
37095,Hyde County,37095-1-1,53,-76.069281,35.370813
37095,Hyde County,37095-1-1,54,-76.059726,35.383741
37095,Hyde County,37095-1-1,55,-76.060850,35.392733
37095,Hyde County,37095-1-1,56,-76.063661,35.398354
37095,Hyde County,37095-1-1,57,-76.063661,35.405099
37095,Hyde County,37095-1-1,58,-76.059726,35.410157
37095,Hyde County,37095-1-1,59,-76.050171,35.415778
37095,Hyde County,37095-1-1,60,-76.037244,35.414091
37095,Hyde County,37095-1-1,61,-76.025441,35.408471
37095,Hyde County,37095-1-1,62,-76.020945,35.410719
37095,Hyde County,37095-1-1,63,-76.014762,35.416902
37095,Hyde County,37095-1-1,64,-76.011390,35.423084
37095,Hyde County,37095-1-1,65,-76.012514,35.432639
37095,Hyde County,37095-1-1,66,-76.009704,35.442194
37095,Hyde County,37095-1-1,67,-75.997901,35.453435
37095,Hyde County,37095-1-1,68,-75.994528,35.463552
37095,Hyde County,37095-1-1,69,-75.995652,35.475355
37095,Hyde County,37095-1-1,70,-75.987222,35.484348
37095,Hyde County,37095-1-1,71,-75.963053,35.493903
37095,Hyde County,37095-1-1,72,-75.961929,35.496713
37095,Hyde County,37095-1-1,73,-75.964740,35.504582
37095,Hyde County,37095-1-1,74,-75.964178,35.511326
37095,Hyde County,37095-1-1,75,-75.958001,35.527506
37095,Hyde County,37095-1-1,76,-75.944626,35.536632
37095,Hyde County,37095-1-1,77,-75.919023,35.541294
37095,Hyde County,37095-1-1,78,-75.910293,35.551990
37095,Hyde County,37095-1-1,79,-75.895045,35.573152
37095,Hyde County,37095-1-1,80,-75.871341,35.585079
37095,Hyde County,37095-1-1,81,-75.870567,35.584830
37095,Hyde County,37095-1-1,82,-75.879820,35.606856
37095,Hyde County,37095-1-1,83,-75.876703,35.625177
37095,Hyde County,37095-1-1,84,-75.891953,35.643328
37095,Hyde County,37095-1-1,85,-75.901342,35.668952
37095,Hyde County,37095-1-1,86,-76.014001,35.668865
37095,Hyde County,37095-1-1,87,-76.029863,35.649443
37095,Hyde County,37095-1-1,88,-76.040150,35.651310
37095,Hyde County,37095-1-1,89,-76.046361,35.659067
37095,Hyde County,37095-1-1,90,-76.044445,35.665078
37095,Hyde County,37095-1-1,91,-76.061095,35.675222
37095,Hyde County,37095-1-1,92,-76.092627,35.669764
37095,Hyde County,37095-1-1,93,-76.120670,35.683316
37095,Hyde County,37095-1-1,94,-76.118268,35.691908
37095,Hyde County,37095-1-1,95,-76.131898,35.692173
37095,Hyde County,37095-1-1,96,-76.142023,35.702851
37095,Hyde County,37095-1-1,97,-76.168962,35.698802
37095,Hyde County,37095-1-1,98,-76.175861,35.690698
37095,Hyde County,37095-1-1,99,-76.169902,35.673746
37095,Hyde County,37095-1-1,100,-76.181778,35.665513
37095,Hyde County,37095-1-1,101,-76.177848,35.655574
37095,Hyde County,37095-1-1,102,-76.192606,35.646359
37095,Hyde County,37095-1-1,103,-76.195848,35.620119
37095,Hyde County,37095-1-1,104,-76.214336,35.598355
37095,Hyde County,37095-1-1,105,-76.233005,35.600608
37095,Hyde County,37095-1-1,106,-76.270279,35.608026
37095,Hyde County,37095-1-1,107,-76.285839,35.604464
37095,Hyde County,37095-1-1,108,-76.297447,35.608664
37095,Hyde County,37095-1-1,109,-76.269247,35.690754
37095,Hyde County,37095-1-1,110,-76.405971,35.697579
37095,Hyde County,37095-1-1,111,-76.545621,35.705084
37095,Hyde County,37095-1-1,112,-76.637513,35.705215
37095,Hyde County,37095-2-1,1,-76.013561,35.068832
37095,Hyde County,37095-2-1,2,-76.014954,35.065349
37095,Hyde County,37095-2-1,3,-76.013145,35.061855
37095,Hyde County,37095-2-1,4,-76.001510,35.067230
37095,Hyde County,37095-2-1,5,-75.999621,35.068673
37095,Hyde County,37095-2-1,6,-75.982812,35.081513
37095,Hyde County,37095-2-1,7,-75.963768,35.092395
37095,Hyde County,37095-2-1,8,-75.944725,35.105091
37095,Hyde County,37095-2-1,9,-75.912985,35.119600
37095,Hyde County,37095-2-1,10,-75.840438,35.151340
37095,Hyde County,37095-2-1,11,-75.789655,35.172197
37095,Hyde County,37095-2-1,12,-75.769705,35.180359
37095,Hyde County,37095-2-1,13,-75.757916,35.183079
37095,Hyde County,37095-2-1,14,-75.749406,35.185206
37095,Hyde County,37095-2-1,15,-75.753765,35.199612
37095,Hyde County,37095-2-1,16,-75.754289,35.199402
37095,Hyde County,37095-2-1,17,-75.785729,35.194244
37095,Hyde County,37095-2-1,18,-75.793283,35.188520
37095,Hyde County,37095-2-1,19,-75.801444,35.183079
37095,Hyde County,37095-2-1,20,-75.812902,35.178568
37095,Hyde County,37095-2-1,21,-75.819076,35.176853
37095,Hyde County,37095-2-1,22,-75.819172,35.176826
37095,Hyde County,37095-2-1,23,-75.839531,35.172197
37095,Hyde County,37095-2-1,24,-75.893942,35.150433
37095,Hyde County,37095-2-1,25,-75.910265,35.142271
37095,Hyde County,37095-2-1,26,-75.923867,35.135017
37095,Hyde County,37095-2-1,27,-75.925994,35.133953
37095,Hyde County,37095-2-1,28,-75.954700,35.119600
37095,Hyde County,37095-2-1,29,-75.966489,35.117787
37095,Hyde County,37095-2-1,30,-75.973499,35.121087
37095,Hyde County,37095-2-1,31,-75.983950,35.120042
37095,Hyde County,37095-2-1,32,-75.989175,35.115165
37095,Hyde County,37095-2-1,33,-75.990569,35.108546
37095,Hyde County,37095-2-1,34,-75.989175,35.100882
37095,Hyde County,37095-2-1,35,-75.991880,35.092395
37095,Hyde County,37095-2-1,36,-76.000949,35.084234
37095,Hyde County,37095-2-1,37,-76.013561,35.068832
37097,Iredell County,37097-1-1,1,-81.109507,35.776594
37097,Iredell County,37097-1-1,2,-81.090265,35.766643
37097,Iredell County,37097-1-1,3,-81.074714,35.743087
37097,Iredell County,37097-1-1,4,-81.067092,35.736800
37097,Iredell County,37097-1-1,5,-81.065574,35.718338
37097,Iredell County,37097-1-1,6,-81.061751,35.710876
37097,Iredell County,37097-1-1,7,-81.038462,35.707549
37097,Iredell County,37097-1-1,8,-81.017733,35.712728
37097,Iredell County,37097-1-1,9,-81.009836,35.711378
37097,Iredell County,37097-1-1,10,-81.003189,35.709166
37097,Iredell County,37097-1-1,11,-80.966305,35.670313
37097,Iredell County,37097-1-1,12,-80.951241,35.641413
37097,Iredell County,37097-1-1,13,-80.928566,35.623929
37097,Iredell County,37097-1-1,14,-80.925213,35.620258
37097,Iredell County,37097-1-1,15,-80.943524,35.604931
37097,Iredell County,37097-1-1,16,-80.933638,35.590933
37097,Iredell County,37097-1-1,17,-80.951961,35.580476
37097,Iredell County,37097-1-1,18,-80.959909,35.547956
37097,Iredell County,37097-1-1,19,-80.960025,35.547020
37097,Iredell County,37097-1-1,20,-80.957841,35.543947
37097,Iredell County,37097-1-1,21,-80.940838,35.531499
37097,Iredell County,37097-1-1,22,-80.955870,35.532315
37097,Iredell County,37097-1-1,23,-80.963521,35.505961
37097,Iredell County,37097-1-1,24,-80.961292,35.497049
37097,Iredell County,37097-1-1,25,-80.947344,35.488473
37097,Iredell County,37097-1-1,26,-80.908723,35.513489
37097,Iredell County,37097-1-1,27,-80.906723,35.514785
37097,Iredell County,37097-1-1,28,-80.865874,35.511928
37097,Iredell County,37097-1-1,29,-80.801125,35.507318
