facility_id,facility_name,city,state,county,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,number_of_patients,number_of_patients_returned,footnote_code,footnote_text,start_date,end_date,estimate_status,source_release
320084,ROOSEVELT GENERAL HOSPITAL,PORTALES,NM,ROOSEVELT,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,LAS CRUCES,NM,DONA ANA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,255,21.3,17.9,25.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,ROSWELL,NM,CHAVES,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,37,21.7,18.2,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
320090,PRESBYTERIAN SANTA FE MEDICAL CENTER,SANTA FE,NM,SANTA FE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,60,20.2,16.7,24.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
320091,THREE CROSSES REGIONAL HOSPITAL LLC,LAS CRUCES,NM,DONA ANA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,173,21.9,18.3,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
320779,GUADALUPE COUNTY HOSPITAL,SANTA ROSA,NM,GUADALUPE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,19,Data are shown only for hospitals that participate in the Inpatient Quality Reporting (IQR) and Outpatient Quality Reporting (OQR) programs.,2023-07-01,2025-06-30,not_available,2026-08-13
321300,SIERRA VISTA HOSPITAL,T OR C,NM,SIERRA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
321301,SOCORRO GENERAL HOSPITAL,SOCORRO,NM,SOCORRO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
321302,DR DAN C TRIGG MEMORIAL HOSPITAL,TUCUMCARI,NM,QUAY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
321304,UNION COUNTY GENERAL HOSPITAL,CLAYTON,NM,UNION,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
321305,NOR-LEA HOSPITAL DISTRICT,LOVINGTON,NM,LEA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
321306,LINCOLN COUNTY MEDICAL CENTER,RUIDOSO,NM,LINCOLN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,53,21.7,18.1,25.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
321307,MINERS' COLFAX MEDICAL CENTER,RATON,NM,COLFAX,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
321308,CIBOLA GENERAL HOSPITAL,GRANTS,NM,CIBOLA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
321309,MIMBRES VALLEY MEDICAL CENTER,DEMING,NM,LUNA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,39,21.7,18.1,25.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
321310,HOLY CROSS HOSPITAL A DIV OF TAOS HEALTH SYSTEMS,TAOS,NM,TAOS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,86,20.1,16.8,24.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
321311,GILA REGIONAL MEDICAL CENTER,SILVER CITY,NM,GRANT,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,53,21.2,17.7,25.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
321312,ALTA VISTA REGIONAL HOSPITAL,LAS VEGAS,NM,SAN MIGUEL,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
321313,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES,GALLUP,NM,MCKINLEY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
330005,KALEIDA HEALTH,BUFFALO,NY,ERIE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1855,20.4,17.1,24.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330006,ST JOSEPH'S MEDICAL CENTER,YONKERS,NY,WESTCHESTER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,67,22.0,18.5,26.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330009,BRONXCARE HOSPITAL CENTER,BRONX,NY,BRONX,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Worse Than the National Rate,762,27.5,23.5,31.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",BINGHAMTON,NY,BROOME,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,503,21.5,18.1,25.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330013,ALBANY MEDICAL CENTER HOSPITAL,ALBANY,NY,ALBANY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,759,21.5,17.9,25.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330014,JAMAICA HOSPITAL MEDICAL CENTER,JAMAICA,NY,QUEENS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,516,23.6,20.1,27.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",BROOKLYN,NY,KINGS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,438,25.0,21.3,29.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330023,VASSAR BROTHERS MEDICAL CENTER,POUGHKEEPSIE,NY,DUTCHESS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1379,20.9,17.7,24.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330024,MOUNT SINAI HOSPITAL,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1625,20.9,17.5,24.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330027,NASSAU UNIVERSITY MEDICAL CENTER,EAST MEADOW,NY,NASSAU,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,106,23.3,19.8,27.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330028,RICHMOND UNIVERSITY MEDICAL CENTER,STATEN ISLAND,NY,RICHMOND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,247,23.7,20.1,27.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330030,NEWARK-WAYNE COMMUNITY HOSPITAL,NEWARK,NY,WAYNE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,234,22.6,18.9,26.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330033,CHENANGO MEMORIAL HOSPITAL,NORWICH,NY,CHENANGO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,99,20.5,16.9,24.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330043,NS/LIJ HS SOUTHSIDE HOSPITAL,BAY SHORE,NY,SUFFOLK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,899,21.3,18.0,25.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330044,WYNN HOSPITAL,UTICA,NY,ONEIDA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,784,21.9,18.4,25.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330045,NS/LIJ HS HUNTINGTON HOSPITAL,HUNTINGTON,NY,SUFFOLK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,847,19.4,16.2,22.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330046,MOUNT SINAI WEST,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1239,22.0,18.6,25.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330047,St Marys Healthcare,AMSTERDAM,NY,MONTGOMERY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,313,21.9,18.5,25.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330049,NORTHERN DUTCHESS HOSPITAL,RHINEBECK,NY,DUTCHESS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,237,21.3,17.8,25.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330055,NEW YORK-PRESBYTERIAN/QUEENS,FLUSHING,NY,QUEENS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1211,19.2,16.1,22.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330056,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,BROOKLYN,NY,KINGS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Worse Than the National Rate,253,25.7,21.7,30.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330057,ST PETER'S HOSPITAL,ALBANY,NY,ALBANY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1390,21.2,17.8,24.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330058,GENEVA GENERAL HOSPITAL,GENEVA,NY,ONTARIO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,192,24.7,20.7,29.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330059,MONTEFIORE MEDICAL CENTER,BRONX,NY,BRONX,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,2620,21.8,18.4,25.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NIAGARA FALLS,NY,NIAGARA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,207,22.3,18.7,26.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330073,UNITED MEMORIAL MEDICAL CENTER,BATAVIA,NY,GENESEE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,241,19.7,16.3,23.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330074,F F THOMPSON HOSPITAL,CANANDAIGUA,NY,ONTARIO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,371,22.9,19.3,27.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330078,SISTERS OF CHARITY HOSPITAL,BUFFALO,NY,ERIE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,385,22.3,18.8,26.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330079,ADIRONDACK MEDICAL CENTER - SARANAC LAKE,SARANAC LAKE,NY,FRANKLIN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,39,21.2,17.7,25.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,BRONX,NY,BRONX,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,378,24.5,21.0,28.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONEONTA,NY,OTSEGO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,140,23.3,19.5,27.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330086,MONTEFIORE MOUNT VERNON HOSPITAL,MOUNT VERNON,NY,WESTCHESTER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,73,22.6,19.2,26.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330090,ARNOT OGDEN MEDICAL CENTER,ELMIRA,NY,CHEMUNG,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,367,23.9,20.1,28.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330094,COLUMBIA MEMORIAL HOSPITAL,HUDSON,NY,COLUMBIA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,227,23.6,19.9,27.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330096,JONES MEMORIAL HOSPITAL,WELLSVILLE,NY,ALLEGANY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,127,20.2,16.7,24.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
33009F,ALBANY VA MEDICAL CENTER,ALBANY,NY,ALBANY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,213,21.8,18.5,25.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330100,NY EYE AND EAR INFIRMARY OF MOUNT SINAI,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Not Available,,,,,,,5,Results are not available for this reporting period.,2023-07-01,2025-06-30,not_available,2026-08-13
330101,NEW YORK-PRESBYTERIAN HOSPITAL,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,5234,20.4,17.3,24.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330102,KENMORE MERCY HOSPITAL,KENMORE,NY,ERIE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,395,20.5,17.3,24.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330103,OLEAN GENERAL HOSPITAL,OLEAN,NY,CATTARAUGUS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,235,21.0,17.5,25.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330104,NYACK HOSPITAL,NYACK,NY,ROCKLAND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,398,22.5,19.0,26.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330106,NORTH SHORE UNIVERSITY HOSPITAL,MANHASSET,NY,NASSAU,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1787,21.7,18.3,25.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330107,PECONIC BAY MEDICAL CENTER,RIVERHEAD,NY,SUFFOLK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,530,23.8,20.0,28.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330111,BERTRAND CHAFFEE HOSPITAL,SPRINGVILLE,NY,ERIE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,75,22.7,18.8,27.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330115,ONEIDA HEALTH HOSPITAL,ONEIDA,NY,MADISON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,115,20.6,17.1,24.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330119,LENOX HILL HOSPITAL,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,679,20.1,17.0,23.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
33011F,BATH VA MEDICAL CENTER,BATH,NY,STEUBEN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
330125,ROCHESTER GENERAL HOSPITAL,ROCHESTER,NY,MONROE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1625,22.8,19.1,26.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330126,GARNET HEALTH MEDICAL CENTER,MIDDLETOWN,NY,ORANGE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1223,22.0,18.7,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330127,JACOBI MEDICAL CENTER,BRONX,NY,BRONX,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,570,23.6,20.2,27.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330128,ELMHURST HOSPITAL CENTER,ELMHURST,NY,QUEENS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,363,22.5,18.9,26.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM (WESTERN NY VA HEALTHCARE SYSTEM),BUFFALO,NY,ERIE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,385,21.3,17.8,25.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330135,BON SECOURS COMMUNITY HOSPITAL,PORT JERVIS,NY,ORANGE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,179,24.3,20.4,28.5,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330136,BASSETT HEALTHCARE,COOPERSTOWN,NY,OTSEGO,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,528,22.4,18.9,26.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,SYRACUSE,NY,ONONDAGA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,898,23.3,19.7,27.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330141,LONG ISLAND COMMUNITY HOSPITAL,PATCHOGUE,NY,SUFFOLK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,447,20.3,17.3,23.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330151,ST JAMES HOSPITAL,HORNELL,NY,STEUBEN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,84,21.4,17.7,25.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330153,ELLIS HOSPITAL,SCHENECTADY,NY,SCHENECTADY,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,711,19.4,16.1,23.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330157,SAMARITAN MEDICAL CENTER,WATERTOWN,NY,JEFFERSON,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,230,21.3,18.0,25.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,SUFFERN,NY,ROCKLAND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,665,23.9,20.2,28.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
33015F,VA HUDSON VALLEY HEALTHCARE SYSTEM,MONTROSE,NY,WESTCHESTER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,28,21.3,17.7,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330160,STATEN ISLAND UNIVERSITY HOSPITAL,STATEN ISLAND,NY,RICHMOND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1678,20.9,17.4,24.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330162,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,WESTCHESTER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,441,18.0,14.8,21.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330164,HIGHLAND HOSPITAL,ROCHESTER,NY,MONROE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,923,21.5,17.7,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",WESTFIELD,NY,CHAUTAUQUA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,,,,,,,1,The number of cases/patients is too few to report.,2023-07-01,2025-06-30,too_few,2026-08-13
330169,MOUNT SINAI BETH ISRAEL,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,842,22.9,19.5,26.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
33016F,BRONX VA MEDICAL CENTER,BRONX,NY,BRONX,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,126,20.5,17.0,24.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330175,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,CORTLAND,NY,CORTLAND,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,188,22.2,18.7,26.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
33017F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,229,21.9,18.4,25.8,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330180,"SAMARITAN HOSPITAL OF TROY, NEW YORK",TROY,NY,RENSSELAER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,650,22.3,18.9,26.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330181,NORTHWELL HOSPITAL GLEN COVE,GLEN COVE,NY,NASSAU,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,162,19.0,16.0,22.4,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,ROSLYN,NY,NASSAU,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,2055,18.5,15.5,22.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NEW ROCHELLE,NY,WESTCHESTER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,232,23.5,19.9,27.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,SUFFOLK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,491,18.4,15.4,21.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330188,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,LEWISTON,NY,NIAGARA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,261,21.6,17.9,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330191,GLENS FALLS HOSPITAL,GLENS FALLS,NY,WARREN,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,611,20.8,17.5,24.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330193,FLUSHING HOSPITAL MEDICAL CENTER,FLUSHING,NY,QUEENS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,264,21.5,18.3,25.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330194,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,KINGS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,1275,23.1,19.6,27.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330195,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,NASSAU,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,2088,20.4,17.2,23.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330196,SOUTH BROOKLYN HEALTH,BROOKLYN,NY,KINGS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,586,22.5,19.2,26.3,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330197,CANTON-POTSDAM HOSPITAL,POTSDAM,NY,ST. LAWRENCE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,215,21.1,17.6,25.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330198,MOUNT SINAI SOUTH NASSAU,OCEANSIDE,NY,NASSAU,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,852,22.6,19.2,26.7,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330199,METROPOLITAN HOSPITAL CENTER,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,91,23.1,19.9,26.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
33019F,NORTHPORT VA MEDICAL CENTER,NORTHPORT,NY,SUFFOLK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,94,21.3,18.0,25.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330202,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,KINGS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,432,21.6,18.2,25.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330203,CROUSE HOSPITAL,SYRACUSE,NY,ONONDAGA,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,798,21.9,18.3,26.0,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330204,BELLEVUE HOSPITAL CENTER,NEW YORK,NY,NEW YORK,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,425,22.3,19.0,26.2,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330205,ST ANTHONY COMMUNITY HOSPITAL,WARWICK,NY,ORANGE,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,113,21.3,17.8,24.9,,,,,2023-07-01,2025-06-30,reported,2026-08-13
330208,ST JOHN'S RIVERSIDE HOSPITAL,YONKERS,NY,WESTCHESTER,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,458,22.3,18.9,26.1,,,,,2023-07-01,2025-06-30,reported,2026-08-13
33020F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - BROOKLYN,BROOKLYN,NY,KINGS,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,126,23.6,19.7,27.6,,,,,2023-07-01,2025-06-30,reported,2026-08-13
