year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,data_value_footnote_symbol,data_value_footnote,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text
2023,MA,Massachusetts,Middlesex,25017,25017382500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.0,,,6.9,9.2,5664,4553,POINT (-71.3665957 42.294909),25017382500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017382601,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.8,,,5.8,7.8,4794,3902,POINT (-71.3868012 42.2768206),25017382601,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017382602,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,8.1,10.6,4770,3744,POINT (-71.3807643 42.2898797),25017382602,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,12.1,,,10.6,13.6,4149,3145,POINT (-71.4076209 42.2673461),25017383101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.8,,,12.3,15.4,5012,3411,POINT (-71.3985938 42.2751063),25017383102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.5,,,9.3,11.9,6591,5030,POINT (-71.4289327 42.2683889),25017383200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.0,,,8.7,11.5,3191,2579,POINT (-71.4332239 42.2821039),25017383300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383401,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,,,8.1,10.3,2499,1989,POINT (-71.4202967 42.2852849),25017383401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383402,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.8,,,9.5,12.1,3799,2898,POINT (-71.4060024 42.2846974),25017383402,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383501,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.6,,,10.2,13.0,4674,3774,POINT (-71.4121324 42.2962927),25017383501,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383502,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.3,,,4.7,6.0,3932,3507,POINT (-71.4373976 42.2957306),25017383502,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.2,,,8.0,10.6,6341,5160,POINT (-71.4159751 42.3054903),25017383600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.9,,,7.6,10.2,5308,4280,POINT (-71.3957228 42.316093),25017383700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.1,,,7.0,9.3,6356,5119,POINT (-71.4058655 42.3321788),25017383800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383902,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,,,7.9,10.5,5466,4355,POINT (-71.4641182 42.3195156),25017383902,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383903,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.0,,,7.7,10.3,2665,2090,POINT (-71.4329895 42.3173007),25017383903,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017383904,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.2,11.0,5221,4286,POINT (-71.4472708 42.3411448),25017383904,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017384003,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.3,,,6.3,8.3,5699,4757,POINT (-71.4697809 42.2878081),25017384003,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017384004,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,,,7.8,10.5,1459,1171,POINT (-71.4576599 42.2981977),25017384004,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017385101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.1,,,6.1,8.1,2869,2238,POINT (-71.4918893 42.2568636),25017385101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017385102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.6,9.9,4972,3865,POINT (-71.4818797 42.2762835),25017385102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017385201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.2,,,8.9,11.7,2837,2261,POINT (-71.469597 42.243672),25017385201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017385203,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.6,,,7.4,9.8,4797,3890,POINT (-71.4354475 42.2446606),25017385203,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017385204,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.2,,,6.2,8.3,3357,2509,POINT (-71.444251 42.2578906),25017385204,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017386100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.5,,,6.4,8.7,4401,3227,POINT (-71.3729634 42.2319469),25017386100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017387100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.5,10.1,4379,3297,POINT (-71.4203385 42.1930363),25017387100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017387201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.6,,,7.3,9.9,6231,4640,POINT (-71.4328201 42.2180228),25017387201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017387202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.9,,,6.8,9.2,4386,3312,POINT (-71.4746049 42.1906581),25017387202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017388100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.2,,,7.1,9.4,5506,4350,POINT (-71.5209848 42.4859849),25017388100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017388200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.0,,,7.9,10.3,7431,6237,POINT (-71.6409862 42.5736544),25017388200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Middlesex,25017,25017388300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.7,,,8.7,10.8,6405,5642,POINT (-71.3185405 42.6499167),25017388300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Nantucket,25019,25019950100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,7.8,11.0,1716,1523,POINT (-70.1049314 41.2860207),25019950100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Nantucket,25019,25019950201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.8,,,5.7,8.0,3683,2874,POINT (-70.1038086 41.2702817),25019950201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Nantucket,25019,25019950202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.8,,,6.6,9.1,2996,2403,POINT (-70.1272805 41.2578856),25019950202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Nantucket,25019,25019950307,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.6,,,7.2,10.2,524,462,POINT (-70.203756 41.2913859),25019950307,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Nantucket,25019,25019950400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.6,,,6.4,8.9,3571,2766,POINT (-70.0706119 41.2561544),25019950400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Nantucket,25019,25019950500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.3,,,8.8,12.0,1765,1524,POINT (-70.0148255 41.2899046),25019950500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.2,,,6.2,8.3,5548,4760,POINT (-71.1126351 42.3468097),25021400100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.3,,,5.4,7.4,3047,2612,POINT (-71.1193879 42.3438844),25021400201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.3,,,5.4,7.2,3625,3067,POINT (-71.119806 42.3490085),25021400202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.3,,,5.4,7.2,4310,3524,POINT (-71.1269868 42.3470372),25021400300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400401,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.8,,,6.8,9.1,3890,3334,POINT (-71.1281222 42.3425231),25021400401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400402,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.6,,,5.7,7.6,2045,1608,POINT (-71.1351672 42.3418576),25021400402,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.6,,,4.9,6.5,5558,4681,POINT (-71.1309667 42.3373606),25021400500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400600,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.4,,,5.5,7.3,5492,4353,POINT (-71.137614 42.3322718),25021400600,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400700,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.3,,,5.5,7.3,3986,3092,POINT (-71.1248316 42.3333172),25021400700,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400800,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.3,,,5.5,7.3,6077,5023,POINT (-71.1173907 42.3387738),25021400800,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021400900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.8,,,6.8,8.9,4354,3573,POINT (-71.1172354 42.3329543),25021400900,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021401000,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.1,,,6.9,9.4,3534,2652,POINT (-71.1196273 42.3276898),25021401000,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021401100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.9,,,6.8,9.1,4827,3553,POINT (-71.1420033 42.3238534),25021401100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021401201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.2,,,7.1,9.5,5191,3722,POINT (-71.16167 42.3070892),25021401201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021401202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.4,,,8.0,10.9,1707,1415,POINT (-71.1527779 42.3143213),25021401202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021402101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.5,,,8.1,11.0,3593,2977,POINT (-71.1818259 42.2667518),25021402101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021402102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.0,,,8.6,11.5,4402,3447,POINT (-71.1526358 42.2499646),25021402102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021402200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.4,,,7.2,9.7,2217,1792,POINT (-71.1442327 42.2331903),25021402200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021402300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.2,10.0,4518,3598,POINT (-71.1542001 42.2235593),25021402300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021402400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.7,,,6.6,9.0,6341,5156,POINT (-71.1671784 42.2399955),25021402400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021402500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.2,11.6,4293,3690,POINT (-71.2024174 42.2538326),25021402500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021403100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.4,,,6.3,8.7,7599,5342,POINT (-71.2072084 42.2793719),25021403100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021403300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.7,,,6.6,9.0,4431,3275,POINT (-71.2421899 42.2657298),25021403300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021403400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.2,,,7.0,9.5,6961,5256,POINT (-71.2663672 42.2788255),25021403400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021403501,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.3,,,7.9,10.9,2851,2351,POINT (-71.2223841 42.3009743),25021403501,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021403502,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.7,,,6.5,8.9,4280,3144,POINT (-71.2391675 42.3027576),25021403502,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021404100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.1,,,7.1,9.3,4456,3144,POINT (-71.2500726 42.3159863),25021404100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021404201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.6,,,6.4,8.9,3944,2828,POINT (-71.2831806 42.3190489),25021404201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021404202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,5.8,,,5.0,6.7,5040,4206,POINT (-71.2712408 42.3036249),25021404202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021404301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.3,,,6.4,8.4,5813,3996,POINT (-71.3101912 42.3121162),25021404301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021404302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.5,10.1,3825,2859,POINT (-71.3087915 42.3004028),25021404302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021404400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.2,,,5.4,7.1,6472,5428,POINT (-71.2954958 42.2881888),25021404400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021405100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.8,,,6.7,9.0,5923,4339,POINT (-71.2911666 42.2341598),25021405100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021406101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.7,,,6.6,8.9,6081,4440,POINT (-71.3157161 42.2028317),25021406101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021406102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.7,,,6.6,8.9,6718,4844,POINT (-71.2999982 42.1698248),25021406102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021407101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.3,9.9,4419,3537,POINT (-71.3682251 42.1820148),25021407101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021407102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.6,10.1,4041,3183,POINT (-71.3740381 42.1486773),25021407102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021408102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.9,,,6.6,9.2,4932,3852,POINT (-71.415591 42.1464659),25021408102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021408103,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.8,,,6.6,9.1,3034,2286,POINT (-71.4653663 42.1504964),25021408103,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021408104,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.3,,,7.0,9.8,5149,3959,POINT (-71.4139305 42.1633622),25021408104,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021409101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.7,,,7.5,10.2,5885,4796,POINT (-71.3168858 42.1167622),25021409101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021409102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.5,,,6.3,8.7,5777,4303,POINT (-71.3544221 42.1180896),25021409102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021410100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,,,7.9,10.5,6813,5418,POINT (-71.2767392 42.0580542),25021410100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021410300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.8,,,8.3,11.5,4947,3979,POINT (-71.2120329 42.0576203),25021410300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021410400,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.4,,,7.2,9.6,6858,5348,POINT (-71.2519739 42.0874212),25021410400,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021411101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.0,,,6.0,8.1,4665,3624,POINT (-71.2626198 42.111629),25021411101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021411102,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.0,,,6.8,9.3,4670,3670,POINT (-71.2402978 42.1338598),25021411102,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021411200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.9,,,6.8,9.1,7453,5768,POINT (-71.2161866 42.1568815),25021411200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021411301,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.6,,,7.4,10.0,6072,4683,POINT (-71.2533625 42.1741325),25021411301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021411302,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,,,7.9,10.5,3523,2687,POINT (-71.2769727 42.133485),25021411302,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021412100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.2,,,7.0,9.6,6707,4933,POINT (-71.2278999 42.2062827),25021412100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021412200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.6,,,8.1,11.4,3899,3038,POINT (-71.2197246 42.2354674),25021412200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021412300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.2,,,6.9,9.5,5660,4281,POINT (-71.1721804 42.2148462),25021412300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021413100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.9,,,8.5,11.5,6494,5243,POINT (-71.1695095 42.1880793),25021413100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021413201,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.3,,,9.6,13.1,4834,4057,POINT (-71.1907999 42.2002759),25021413201,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021413202,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.1,,,6.9,9.5,2093,1699,POINT (-71.2010397 42.2059662),25021413202,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021413300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.8,,,7.4,10.3,5083,4069,POINT (-71.2191611 42.1943111),25021413300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021413401,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.2,,,7.0,9.7,3554,2940,POINT (-71.206481 42.188694),25021413401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021413402,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.5,,,6.5,8.6,4901,3776,POINT (-71.2202468 42.1783786),25021413402,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021413500,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.6,,,9.2,12.1,4652,3746,POINT (-71.2002849 42.1687883),25021413500,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021414100,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.5,,,7.3,9.8,5862,4431,POINT (-71.2036931 42.1200933),25021414100,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021414200,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.6,,,7.4,9.9,7549,5481,POINT (-71.1613536 42.0798811),25021414200,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021414300,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.4,,,7.2,9.7,5164,3841,POINT (-71.169319 42.1231218),25021414300,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021415101,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.4,,,7.3,9.7,4774,3719,POINT (-71.1595529 42.1734793),25021415101,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021415103,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,8.9,,,7.6,10.4,4749,3844,POINT (-71.1353241 42.1507686),25021415103,HLTHOUT,DIABETES,CrdPrv,Diabetes
2023,MA,Massachusetts,Norfolk,25021,25021415104,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,7.9,,,6.8,9.2,3310,2558,POINT (-71.1516091 42.1460959),25021415104,HLTHOUT,DIABETES,CrdPrv,Diabetes
