condition_id,scenario_id,replication,seed,arrivals,completed,left_before_seen,left_before_seen_percent,median_arrival_to_clinician_minutes,p90_arrival_to_clinician_minutes,median_arrival_to_departure_minutes,clinician_utilization_percent,modeled_overtime_hours,flex_clinician_hours,trigger_count,median_activation_delay_minutes,standard_wait_minutes,language_support_wait_minutes,mobility_support_wait_minutes,language_gap_minutes,mobility_gap_minutes,high_acuity_wait_minutes,low_acuity_wait_minutes,maximum_waiting_queue,fast_track_completed,safety_outcome_status,return_72h_status,conservation_status,synthetic_flag
C01,S00,1,7301501,831,742,89,10.709988,60.000000,166.907322,105.266043,82.418711,8.207356,0.000000,0,0.000000,60.028102,57.995421,58.000000,-2.032681,-2.028102,45.180859,70.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,56,7303556,918,807,111,12.091503,63.338339,154.393101,109.543897,89.454577,4.626876,0.000000,0,0.000000,63.332392,63.206470,63.338339,-0.125922,0.005946,47.000000,76.062873,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,56,7303556,918,825,93,10.130719,60.000000,125.048096,104.744732,85.946829,4.531366,40.000000,5,0.000000,60.000000,61.298542,59.412119,1.298542,-0.587881,45.306471,70.014060,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,56,7303556,918,874,44,4.793028,70.533975,194.770805,114.463631,91.441439,6.845869,0.000000,19,15.000000,71.941567,68.254670,67.533429,-3.686896,-4.408138,48.000000,85.795301,25,156,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,56,7303556,918,833,85,9.259259,62.639824,133.754745,107.828749,88.302283,5.884667,22.100695,4,15.000000,62.420405,62.000000,63.765098,-0.420405,1.344694,47.040359,76.437409,17,23,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,57,7303557,970,816,154,15.876289,63.911926,221.837632,109.996471,92.217129,9.979961,0.000000,0,0.000000,63.000000,62.023672,71.881163,-0.976328,8.881163,45.313055,71.000000,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,57,7303557,970,854,116,11.958763,60.374758,138.044568,106.746068,90.010174,9.952229,40.000000,5,0.000000,60.213372,60.000000,70.652834,-0.213372,10.439461,45.031788,72.211841,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,57,7303557,970,907,63,6.494845,90.433942,436.632050,127.184224,95.324471,9.183194,0.000000,18,15.000000,89.347320,79.806559,103.411579,-9.540761,14.064259,47.475038,99.444112,37,174,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,57,7303557,970,877,93,9.587629,64.198244,166.865182,109.727394,91.626282,10.934970,32.749873,5,15.000000,63.787236,65.056131,71.962180,1.268895,8.174944,45.313055,79.029481,23,52,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,58,7303558,961,823,138,14.360042,61.940530,139.587178,107.000000,89.691195,8.551520,0.000000,0,0.000000,62.053290,63.203516,58.613168,1.150226,-3.440122,45.372113,73.000000,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,58,7303558,961,853,108,11.238293,59.000000,113.125441,103.000000,86.915941,8.035922,40.000000,5,0.000000,59.034542,58.000000,57.123170,-1.034542,-1.911372,43.112653,74.254425,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,58,7303558,961,897,64,6.659729,70.544315,172.152310,112.548607,92.025140,8.705511,0.000000,18,15.000000,70.068122,68.134436,75.210156,-1.933687,5.142033,46.763668,84.353005,32,145,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,58,7303558,961,855,106,11.030177,61.000000,118.422954,104.173067,87.554711,8.208030,28.932960,5,15.000000,61.084910,61.940530,57.788868,0.855620,-3.296042,43.820033,75.000000,20,38,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,59,7303559,981,809,172,17.533129,66.824945,223.562325,113.009889,91.697636,10.278503,0.000000,0,0.000000,67.675301,63.546642,64.500000,-4.128658,-3.175301,48.000000,74.595677,27,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,59,7303559,981,839,142,14.475025,63.226436,173.393544,109.220679,88.876607,9.824213,40.000000,5,0.000000,64.000000,63.000000,62.377739,-1.000000,-1.622261,48.000000,72.037141,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,59,7303559,981,921,60,6.116208,90.941215,394.698829,126.212877,95.464154,8.724330,0.000000,19,15.000000,91.273264,91.066053,77.209412,-0.207212,-14.063852,51.183258,89.825123,40,209,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,59,7303559,981,853,128,13.047910,65.588236,197.064674,111.096774,89.342587,9.648770,35.616379,5,15.000000,67.000000,63.000000,63.591522,-4.000000,-3.408478,48.000000,73.968273,23,52,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,60,7303560,1053,834,219,20.797721,67.311469,197.957621,115.263094,94.192750,9.623708,0.000000,0,0.000000,68.051466,63.153654,67.000000,-4.897812,-1.051466,48.116682,69.150603,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,60,7303560,1053,875,178,16.904084,63.857748,164.112897,109.074926,92.177240,7.725992,40.000000,5,0.000000,64.069266,58.207301,67.000000,-5.861965,2.930734,46.076042,70.000000,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,60,7303560,1053,982,71,6.742640,125.221933,641.816354,155.867870,100.167552,7.675393,0.000000,21,15.000000,122.716986,144.132076,140.119694,21.415090,17.402708,52.906239,100.502716,53,270,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,60,7303560,1053,895,158,15.004748,66.862810,168.545762,112.451835,92.858137,11.062448,36.634665,5,15.000000,68.000000,61.000000,67.462686,-7.000000,-0.537314,46.251579,75.351835,21,59,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,61,7303561,969,832,137,14.138287,65.697401,189.038165,111.582361,91.891847,9.120327,0.000000,0,0.000000,64.557573,67.000000,69.890170,2.442427,5.332597,45.926295,69.000000,29,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,61,7303561,969,860,109,11.248710,62.278006,129.058362,107.262289,88.870301,9.062822,40.000000,5,0.000000,62.000000,64.158321,64.000000,2.158321,2.000000,45.089205,69.948127,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,61,7303561,969,925,44,4.540764,82.265699,279.643512,119.910529,95.138472,8.906935,0.000000,20,15.000000,83.728443,78.179533,82.621606,-5.548910,-1.106837,49.012128,86.341877,44,174,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,61,7303561,969,875,94,9.700722,64.459825,137.376288,108.600000,89.829194,9.714541,34.185654,5,15.000000,64.000000,65.753854,66.000000,1.753854,2.000000,45.249404,71.071619,25,36,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,62,7303562,965,815,150,15.544041,62.821223,176.262149,109.320357,91.209093,8.938031,0.000000,0,0.000000,61.639524,64.704166,68.406327,3.064642,6.766803,46.010551,70.000000,28,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,62,7303562,965,832,133,13.782383,60.093468,137.041809,106.259810,87.385549,8.195267,40.000000,5,0.000000,60.000000,62.000000,59.991893,2.000000,-0.008107,44.954169,68.000000,18,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,62,7303562,965,910,55,5.699482,77.310709,273.507763,117.955597,94.499042,7.840342,0.000000,20,15.000000,77.976215,73.000000,79.115670,-4.976215,1.139454,47.477170,80.676782,41,174,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,62,7303562,965,850,115,11.917098,62.000000,152.279875,107.385720,88.815297,10.296455,32.292083,5,15.000000,61.269504,63.077503,66.142529,1.807999,4.873025,45.000000,70.000000,19,38,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,63,7303563,1019,848,171,16.781158,67.814738,176.331568,112.948923,94.080113,8.499944,0.000000,0,0.000000,68.191926,61.337636,68.552130,-6.854290,0.360204,47.961237,87.010539,26,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,63,7303563,1019,886,133,13.052012,64.168631,127.226861,109.006443,91.796118,9.180116,40.000000,5,0.000000,65.000000,58.949321,66.952502,-6.050679,1.952502,44.397672,82.612576,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,63,7303563,1019,957,62,6.084396,99.056360,458.037482,132.200588,97.398964,9.816655,0.000000,20,15.000000,100.567569,98.538056,82.887235,-2.029513,-17.680334,50.649270,97.432666,40,218,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,63,7303563,1019,903,116,11.383710,66.179581,143.615823,110.359208,93.149199,10.781853,30.712455,5,15.000000,66.536938,60.341938,67.582057,-6.195000,1.045119,45.359048,86.282370,19,47,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,64,7303564,978,837,141,14.417178,63.464871,156.703798,109.409087,92.249074,8.527593,0.000000,0,0.000000,64.000000,63.780293,56.510465,-0.219707,-7.489535,45.228885,71.938999,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,64,7303564,978,863,115,11.758691,60.610806,123.659043,105.600000,89.261767,7.741023,40.000000,5,0.000000,61.000000,59.722985,57.000000,-1.277015,-4.000000,44.139609,70.000000,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,64,7303564,978,916,62,6.339468,77.899387,290.467473,118.852071,94.718341,7.398884,0.000000,20,15.000000,79.471275,72.289616,65.676535,-7.181659,-13.794740,49.996781,87.299099,28,175,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,64,7303564,978,869,109,11.145194,62.000000,137.345865,106.969913,89.755021,7.896239,32.935615,5,15.000000,62.388040,62.747732,57.000000,0.359692,-5.388040,45.000000,70.000083,19,35,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,65,7303565,917,781,136,14.830971,61.703495,162.666997,108.400000,87.143731,9.377756,0.000000,0,0.000000,62.378957,61.325174,57.500000,-1.053783,-4.878957,46.042764,73.038763,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,65,7303565,917,806,111,12.104689,59.000000,123.743595,105.372387,84.303259,8.032049,40.000000,5,0.000000,59.480653,58.012776,55.000000,-1.467877,-4.480653,45.000000,70.000000,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,65,7303565,917,865,52,5.670665,73.530590,251.766580,116.115174,90.046387,8.618484,0.000000,17,15.000000,74.037478,66.764198,70.320751,-7.273281,-3.716727,47.000000,83.031590,31,162,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,65,7303565,917,821,96,10.468920,62.000000,146.405471,108.200000,85.649007,8.822751,29.655000,5,15.000000,62.385620,61.663020,58.427842,-0.722600,-3.957778,45.000000,74.429387,20,43,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,66,7303566,960,820,140,14.583333,64.059918,147.620213,109.522117,89.406372,5.339319,0.000000,0,0.000000,64.716399,61.120820,62.746319,-3.595579,-1.970080,47.954060,73.000000,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,66,7303566,960,862,98,10.208333,61.000000,129.846648,105.035909,87.646183,6.459467,40.000000,5,0.000000,62.000000,59.139781,57.301909,-2.860219,-4.698091,45.000000,72.987229,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,66,7303566,960,912,48,5.000000,81.653087,245.239532,119.427787,91.843396,8.503604,0.000000,20,15.000000,81.565156,81.349691,84.836928,-0.215464,3.271772,49.873599,89.939285,37,199,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,66,7303566,960,866,94,9.791667,63.531698,131.816338,107.324093,88.283221,6.231717,30.205714,5,15.000000,64.000000,60.500000,58.864622,-3.500000,-5.135378,46.925869,74.539801,20,36,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,67,7303567,954,817,137,14.360587,64.635610,187.313829,109.600000,91.699147,7.392173,0.000000,0,0.000000,64.980711,64.293995,61.838497,-0.686717,-3.142214,45.136715,74.000000,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,67,7303567,954,843,111,11.635220,61.000000,139.472950,106.400000,88.678596,7.834533,40.000000,5,0.000000,61.000000,61.043433,59.546131,0.043433,-1.453869,44.353959,71.000000,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,67,7303567,954,908,46,4.821803,84.235410,303.814284,121.643139,94.790623,9.657973,0.000000,18,15.000000,81.931934,86.800334,88.469807,4.868400,6.537873,47.000000,92.825853,29,177,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,67,7303567,954,856,98,10.272537,63.990883,154.779289,107.600000,90.080219,7.708456,30.115967,5,15.000000,64.004484,63.588753,62.196464,-0.415730,-1.808020,44.790453,72.580778,22,40,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,68,7303568,934,792,142,15.203426,63.346630,196.037211,108.810115,89.233621,11.643218,0.000000,0,0.000000,63.000000,62.302364,67.877514,-0.697636,4.877514,46.780867,72.704579,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,68,7303568,934,813,121,12.955032,60.383199,165.458037,105.600000,85.821151,11.322981,40.000000,5,0.000000,60.000000,61.466024,64.912053,1.466024,4.912053,46.004862,71.000000,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,68,7303568,934,879,55,5.888651,88.434236,386.222606,126.621066,91.831573,8.053625,0.000000,19,15.000000,91.024862,80.249908,90.682264,-10.774954,-0.342597,50.204063,89.656389,35,177,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,68,7303568,934,816,118,12.633833,62.000000,169.334804,107.199193,88.353948,12.319108,18.915659,3,15.000000,61.387781,61.000000,66.348408,-0.387781,4.960627,46.562144,73.000000,25,20,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,69,7303569,962,812,150,15.592516,62.526815,141.290879,109.904019,90.618407,8.962820,0.000000,0,0.000000,62.000000,68.977548,62.090452,6.977548,0.090452,46.107130,75.000000,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,69,7303569,962,847,115,11.954262,60.716497,126.608809,106.923514,88.098647,7.606858,40.000000,5,0.000000,60.437563,63.000000,60.056143,2.562437,-0.381420,45.789738,73.000000,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,69,7303569,962,907,55,5.717256,85.722556,221.914964,124.584537,93.929479,9.420775,0.000000,20,15.000000,85.105121,92.685986,81.149955,7.580865,-3.955166,49.486688,94.734244,32,179,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,69,7303569,962,851,111,11.538462,63.000000,131.800041,109.400000,89.315727,8.513389,24.974714,5,15.000000,63.000000,68.000000,60.056143,5.000000,-2.943857,46.000000,77.038790,22,42,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,70,7303570,902,781,121,13.414634,59.000000,127.627453,104.800000,86.457535,7.007768,0.000000,0,0.000000,59.000000,60.125531,58.000000,1.125531,-1.000000,46.000000,67.500000,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,70,7303570,902,809,93,10.310421,58.000000,101.906722,103.000000,83.889228,7.052527,40.000000,5,0.000000,58.000000,59.000000,57.545431,1.000000,-0.454569,44.620306,67.000000,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,70,7303570,902,848,54,5.986696,67.571913,203.653551,110.320068,89.160472,7.427523,0.000000,18,15.000000,67.831275,64.000000,64.040097,-3.831275,-3.791178,47.049962,77.620586,32,119,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,70,7303570,902,815,87,9.645233,60.000000,118.030198,105.186979,85.832591,7.247372,21.726356,3,15.000000,60.005228,60.374873,58.682319,0.369645,-1.322909,45.462532,71.000000,20,33,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,71,7303571,1024,828,196,19.140625,64.163065,180.068563,110.255724,93.590414,8.624767,0.000000,0,0.000000,64.342781,64.125616,59.216814,-0.217165,-5.125967,47.692285,78.000000,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,71,7303571,1024,867,157,15.332031,62.000000,146.425622,106.642902,91.356402,7.925151,40.000000,5,0.000000,62.000000,57.000000,65.000000,-5.000000,3.000000,46.000000,72.486650,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,71,7303571,1024,958,66,6.445312,106.232014,538.777543,137.137288,98.958172,8.146782,0.000000,21,15.000000,102.590297,115.141304,111.355507,12.551007,8.765210,50.518430,97.520854,39,237,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,71,7303571,1024,876,148,14.453125,63.662433,170.978305,108.780938,92.705049,8.241784,29.373789,5,15.000000,63.295149,63.923932,63.602263,0.628784,0.307115,47.000000,78.945132,20,42,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,72,7303572,1030,829,201,19.514563,66.086063,196.155636,114.087911,93.114486,8.153884,0.000000,0,0.000000,65.391867,69.155250,70.629196,3.763384,5.237330,45.965377,80.163470,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,72,7303572,1030,869,161,15.631068,63.000000,146.240041,108.979838,91.215264,6.080513,40.000000,5,0.000000,62.176900,67.300136,66.000000,5.123236,3.823100,45.000000,83.444406,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,72,7303572,1030,947,83,8.058252,99.134565,455.773997,133.508978,97.301834,8.498603,0.000000,20,15.000000,101.085800,102.123617,87.672219,1.037817,-13.413581,50.097855,99.642983,45,228,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,72,7303572,1030,885,145,14.077670,66.709974,174.393501,112.159149,91.733045,7.548599,36.635599,5,15.000000,66.109875,70.130495,66.000000,4.020619,-0.109875,45.856568,90.056296,19,61,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,73,7303573,1048,862,186,17.748092,68.627678,241.951342,115.009409,95.836958,11.056816,0.000000,0,0.000000,68.003277,70.115274,76.206878,2.111998,8.203601,46.336928,77.382644,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,73,7303573,1048,901,147,14.026718,64.877215,155.476121,110.456989,93.480013,9.633287,40.000000,5,0.000000,64.254170,69.767922,65.000000,5.513752,0.745830,46.087537,73.753981,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,73,7303573,1048,976,72,6.870229,112.811528,433.729714,142.610244,98.933621,10.076081,0.000000,21,15.000000,113.565103,103.862242,127.954955,-9.702861,14.389852,50.586148,102.051809,30,242,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,73,7303573,1048,913,135,12.881679,67.587946,201.875148,113.125676,94.890500,10.156298,27.868472,5,15.000000,66.726494,69.420569,72.489484,2.694075,5.762990,46.545575,77.790473,25,42,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,74,7303574,969,823,146,15.067079,61.267227,186.915499,108.537717,90.119686,6.803093,0.000000,0,0.000000,62.000000,60.198605,61.415861,-1.801395,-0.584139,47.000000,73.076795,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,74,7303574,969,861,108,11.145511,60.320607,149.347347,106.095660,88.301164,7.102935,40.000000,5,0.000000,60.566975,59.206428,62.000000,-1.360548,1.433025,45.439342,73.936803,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,74,7303574,969,909,60,6.191950,79.456243,296.304980,119.442819,93.639726,8.386260,0.000000,18,15.000000,79.413421,69.070752,88.445438,-10.342669,9.032017,49.211087,90.967087,26,185,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,74,7303574,969,877,92,9.494324,62.308282,172.521148,108.400000,89.238944,7.333584,33.688493,5,15.000000,62.829762,61.267227,62.558228,-1.562535,-0.271534,46.837551,76.123749,21,58,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,75,7303575,1022,841,181,17.710372,67.414324,191.981604,115.425310,95.900289,11.793808,0.000000,0,0.000000,67.720530,66.000000,70.692256,-1.720530,2.971726,47.475092,76.912792,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,75,7303575,1022,873,149,14.579256,62.488565,162.792174,109.457779,92.961602,10.782321,40.000000,5,0.000000,62.559721,62.836978,60.839697,0.277257,-1.720024,45.677450,73.199077,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,75,7303575,1022,956,66,6.457926,114.601257,444.106637,148.121301,100.001087,9.671151,0.000000,21,15.000000,115.874982,100.759553,124.903168,-15.115430,9.028186,50.400013,104.431041,33,228,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,75,7303575,1022,883,139,13.600783,64.560899,172.279581,111.724619,93.576176,11.910449,35.682198,5,15.000000,65.419787,63.000000,63.298430,-2.419787,-2.121357,47.230300,75.420153,24,38,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,76,7303576,999,821,178,17.817818,63.081549,167.662117,110.606754,91.341364,8.654772,0.000000,0,0.000000,61.835962,66.000000,67.978317,4.164038,6.142355,48.027974,70.094893,18,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,76,7303576,999,847,152,15.215215,60.840152,136.370980,107.039424,88.409265,7.028313,40.000000,5,0.000000,60.000000,64.653463,65.832348,4.653463,5.832348,46.323885,70.187894,17,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,76,7303576,999,934,65,6.506507,88.169490,285.198276,126.056405,95.648552,6.703824,0.000000,21,15.000000,88.091546,90.853813,82.058179,2.762267,-6.033367,50.156506,91.543368,24,203,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,76,7303576,999,852,147,14.714715,63.287486,142.657326,110.512088,90.539078,8.324228,20.657772,5,15.000000,61.691944,68.170011,67.722060,6.478067,6.030116,48.027974,73.644329,17,29,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,77,7303577,941,806,135,14.346440,62.000000,155.907230,107.901231,89.131061,10.191224,0.000000,0,0.000000,62.498526,59.051276,62.943332,-3.447250,0.444806,44.046575,71.137233,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,77,7303577,941,832,109,11.583422,60.182939,140.738869,105.424158,86.190178,8.509959,40.000000,5,0.000000,60.758430,56.526974,61.831769,-4.231456,1.073339,43.917802,70.338250,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,77,7303577,941,893,48,5.100956,75.000000,235.648530,118.092074,92.671835,6.283950,0.000000,19,15.000000,76.137650,64.128771,77.440814,-12.008879,1.303164,45.846037,85.473315,28,159,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,77,7303577,941,840,101,10.733262,61.000000,145.918570,106.445672,87.209133,8.819362,29.258050,4,15.000000,61.565131,58.026974,63.000000,-3.538157,1.434869,43.917802,72.294166,22,33,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,78,7303578,1008,830,178,17.658730,62.949009,174.592004,109.700000,91.912644,10.781462,0.000000,0,0.000000,62.720006,63.423954,63.713620,0.703948,0.993614,45.054078,72.501638,28,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,78,7303578,1008,858,150,14.880952,60.521016,141.470839,106.394394,88.895080,7.494966,40.000000,5,0.000000,60.261841,61.152646,62.258124,0.890805,1.996283,44.000000,71.294620,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,78,7303578,1008,934,74,7.341270,88.134285,332.871900,126.658156,95.429806,7.755450,0.000000,20,15.000000,89.635824,87.224597,78.461914,-2.411227,-11.173910,49.856042,93.928864,46,202,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,78,7303578,1008,882,126,12.500000,65.014329,163.419850,108.994267,90.535498,9.680284,31.087355,5,15.000000,65.353199,64.877779,64.099239,-0.475419,-1.253960,44.923188,75.000000,23,58,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,79,7303579,926,792,134,14.470842,62.905175,172.076627,108.806688,87.275379,10.536048,0.000000,0,0.000000,62.130552,64.020140,62.854878,1.889588,0.724326,44.758290,74.062313,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,79,7303579,926,812,114,12.311015,60.881439,133.937835,105.799550,83.982754,7.552000,40.000000,5,0.000000,60.542844,63.893117,58.000000,3.350274,-2.542844,43.669313,74.000000,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,79,7303579,926,865,61,6.587473,73.530063,290.297149,113.535494,89.355166,8.315985,0.000000,19,15.000000,71.965743,76.470702,82.402183,4.504959,10.436440,46.839904,83.086202,25,164,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,79,7303579,926,821,105,11.339093,62.000000,143.209736,106.977595,86.269765,10.644635,21.654235,5,15.000000,62.000000,64.000000,60.058745,2.000000,-1.941255,43.845315,75.371417,20,29,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,80,7303580,939,804,135,14.376997,61.000000,146.390727,106.951506,88.434367,6.771480,0.000000,0,0.000000,60.000000,65.841745,61.000000,5.841745,1.000000,45.000000,72.913991,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,80,7303580,939,826,113,12.034079,58.000000,107.253710,102.932946,85.105189,7.587305,40.000000,5,0.000000,58.000000,59.501914,56.371070,1.501914,-1.628930,44.000000,69.947088,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,80,7303580,939,874,65,6.922258,73.359486,195.008696,114.399411,90.167973,8.721882,0.000000,19,15.000000,72.044262,81.499070,73.018946,9.454808,0.974684,46.449665,85.349330,22,171,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,80,7303580,939,834,105,11.182109,59.001914,118.715158,104.307819,86.173521,8.349693,32.777144,5,15.000000,58.525099,64.599620,57.555018,6.074520,-0.970081,44.285449,71.000000,16,29,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,81,7303581,1022,825,197,19.275930,66.358249,202.318078,113.600000,93.655797,8.216567,0.000000,0,0.000000,66.410533,67.000000,61.000000,0.589467,-5.410533,48.021429,73.000000,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,81,7303581,1022,864,158,15.459883,63.110474,157.086812,110.589524,91.569329,7.397378,40.000000,5,0.000000,62.628774,64.221624,61.906282,1.592850,-0.722492,47.427418,74.050339,23,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,81,7303581,1022,943,79,7.729941,110.861481,556.941484,139.937591,98.204902,8.877556,0.000000,20,15.000000,109.336493,118.133319,86.993930,8.796825,-22.342564,51.502545,97.421717,36,225,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
