tract_fips,county_fips,county_name,modeled_crude_prevalence_percent,modeled_low_confidence_limit,modeled_high_confidence_limit,interval_width_percentage_points,places_adult_population_field,support_state,review_reason,interpretation_limit
25017350701,25017,Middlesex,4.6,4,5.3,1.3,2742,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017350702,25017,Middlesex,11.5,10.2,13,2.8,2750,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017350800,25017,Middlesex,4.1,3.5,4.7,1.2,1896,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017350900,25017,Middlesex,4,3.5,4.6,1.1,3227,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351001,25017,Middlesex,3.6,3.1,4.1,1,3838,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351002,25017,Middlesex,3.9,3.4,4.5,1.1,2727,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351101,25017,Middlesex,6,5.2,6.9,1.7,3386,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351102,25017,Middlesex,4.2,3.7,4.8,1.1,1780,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351203,25017,Middlesex,4,3.5,4.5,1,4210,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351204,25017,Middlesex,4.3,3.8,4.9,1.1,3869,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351300,25017,Middlesex,6.9,6,7.8,1.8,3834,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351403,25017,Middlesex,8.7,7.7,9.9,2.2,3408,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351404,25017,Middlesex,7.6,6.7,8.7,2,3390,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017351500,25017,Middlesex,9.6,8.4,10.9,2.5,2210,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352101,25017,Middlesex,3.6,3.2,4.1,0.9,3950,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352102,25017,Middlesex,7.2,6.3,8.3,2,2393,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352200,25017,Middlesex,10,8.8,11.2,2.4,1819,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352300,25017,Middlesex,4.5,3.9,5.1,1.2,3841,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352400,25017,Middlesex,12.9,11.3,14.5,3.2,1420,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352500,25017,Middlesex,5.9,5.1,6.7,1.6,3012,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352600,25017,Middlesex,5.7,5,6.5,1.5,2449,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352700,25017,Middlesex,7.9,7,8.9,1.9,1777,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352800,25017,Middlesex,5,4.4,5.7,1.3,1624,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017352900,25017,Middlesex,5.7,5,6.5,1.5,2473,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353000,25017,Middlesex,5.9,5.2,6.7,1.5,2669,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353101,25017,Middlesex,6.9,6.1,7.7,1.6,3304,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353102,25017,Middlesex,2.2,1.9,2.5,0.6,5960,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353200,25017,Middlesex,5.2,4.5,5.9,1.4,4687,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353300,25017,Middlesex,5.9,5.2,6.8,1.6,3204,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353600,25017,Middlesex,4.9,4.3,5.6,1.3,4691,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353700,25017,Middlesex,4.1,3.6,4.6,1,5230,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353800,25017,Middlesex,5.1,4.5,5.7,1.2,3871,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017353900,25017,Middlesex,3.3,2.9,3.7,0.8,5809,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354000,25017,Middlesex,5.6,5,6.4,1.4,4674,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354100,25017,Middlesex,6.8,5.9,7.9,2,2637,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354200,25017,Middlesex,8.7,7.5,10,2.5,2446,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354300,25017,Middlesex,8.1,7,9.3,2.3,2825,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354400,25017,Middlesex,7.2,6.3,8.2,1.9,1421,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354500,25017,Middlesex,6.8,6,7.7,1.7,1638,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354601,25017,Middlesex,8.3,7.2,9.4,2.2,1434,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354602,25017,Middlesex,7.8,7,8.8,1.8,3353,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354700,25017,Middlesex,6,5.2,6.8,1.6,2489,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354800,25017,Middlesex,5.8,5.1,6.6,1.5,1995,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354901,25017,Middlesex,3.7,3.2,4.2,1,2500,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017354902,25017,Middlesex,10.8,9.5,12.1,2.6,4369,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017355000,25017,Middlesex,6.8,6,7.7,1.7,2695,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356100,25017,Middlesex,6.2,5.3,7.1,1.8,2671,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356300,25017,Middlesex,6.8,6,7.8,1.8,4179,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356400,25017,Middlesex,8.2,7.1,9.5,2.4,6176,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356500,25017,Middlesex,8.1,7.1,9.3,2.2,5438,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356601,25017,Middlesex,7.8,6.8,8.9,2.1,3749,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356602,25017,Middlesex,8.2,7.1,9.5,2.4,3322,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356701,25017,Middlesex,6.9,6,7.8,1.8,5227,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356703,25017,Middlesex,9.8,8.6,11.1,2.5,2615,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017356704,25017,Middlesex,7.5,6.5,8.6,2.1,3055,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017357100,25017,Middlesex,7.6,6.6,8.6,2,4055,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017357200,25017,Middlesex,7.6,6.6,8.7,2.1,2423,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017357300,25017,Middlesex,6.7,5.8,7.7,1.9,2417,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017357400,25017,Middlesex,8,6.9,9.3,2.4,1764,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017357500,25017,Middlesex,7.2,6.2,8.2,2,1709,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017357600,25017,Middlesex,7,6.1,8,1.9,2026,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017357700,25017,Middlesex,8.9,7.7,10.1,2.4,3292,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017357800,25017,Middlesex,8.2,7,9.4,2.4,2887,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017358100,25017,Middlesex,8.3,7.2,9.4,2.2,3911,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017358300,25017,Middlesex,8.8,7.7,10.1,2.4,4729,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017358400,25017,Middlesex,9.7,8.5,11,2.5,4002,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017358500,25017,Middlesex,9.1,8,10.4,2.4,4224,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017358600,25017,Middlesex,9.2,8.1,10.6,2.5,4654,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017358700,25017,Middlesex,8.4,7.4,9.7,2.3,4029,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017359100,25017,Middlesex,9.3,8,10.7,2.7,5210,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017359303,25017,Middlesex,8.4,7.3,9.7,2.4,5917,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017359400,25017,Middlesex,6.9,6.1,7.8,1.7,5881,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017360300,25017,Middlesex,8.7,7.5,9.8,2.3,5418,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017361100,25017,Middlesex,8.6,7.4,9.8,2.4,4402,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017361200,25017,Middlesex,8.8,7.7,10.1,2.4,4974,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017361300,25017,Middlesex,8.2,7.1,9.5,2.4,5017,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017362100,25017,Middlesex,8.5,7.4,9.8,2.4,4013,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017363103,25017,Middlesex,8.5,7.4,9.7,2.3,2713,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017363104,25017,Middlesex,8.5,7.3,9.7,2.4,4716,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017363105,25017,Middlesex,11.1,9.7,12.8,3.1,2955,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017363106,25017,Middlesex,9.1,8,10.4,2.4,2501,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017363201,25017,Middlesex,8,6.9,9.2,2.3,2514,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017363202,25017,Middlesex,7.3,6.4,8.4,2,2779,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017364101,25017,Middlesex,8.8,7.5,10.1,2.6,4553,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017364102,25017,Middlesex,7.5,6.5,8.7,2.2,4039,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017365100,25017,Middlesex,7.2,6.2,8.4,2.2,5638,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017365201,25017,Middlesex,7.6,6.7,8.8,2.1,4402,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017365202,25017,Middlesex,8.7,7.6,10,2.4,3771,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017366100,25017,Middlesex,8.8,7.5,10.1,2.6,3717,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017366201,25017,Middlesex,7.7,6.7,8.8,2.1,2701,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017366202,25017,Middlesex,8.7,7.6,10,2.4,4050,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017367100,25017,Middlesex,9,7.8,10.4,2.6,3664,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017367200,25017,Middlesex,8,6.9,9.3,2.4,5401,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368101,25017,Middlesex,7.7,6.7,8.8,2.1,4869,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368102,25017,Middlesex,9.5,8.3,10.9,2.6,3849,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368200,25017,Middlesex,8.9,7.6,10.2,2.6,3448,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368300,25017,Middlesex,8.3,7.3,9.3,2,4905,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368400,25017,Middlesex,4.7,4.1,5.4,1.3,7683,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368500,25017,Middlesex,6.8,5.9,7.8,1.9,3041,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368600,25017,Middlesex,7.6,6.6,8.7,2.1,4926,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368700,25017,Middlesex,7.5,6.5,8.5,2,2151,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368800,25017,Middlesex,8.8,7.7,10,2.3,5200,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368901,25017,Middlesex,9.1,7.9,10.4,2.5,5073,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017368902,25017,Middlesex,9.4,8.3,10.6,2.3,2958,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017369000,25017,Middlesex,1.9,1.6,2.2,0.6,3284,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017369100,25017,Middlesex,8.3,7.3,9.5,2.2,4130,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370101,25017,Middlesex,8.1,7,9.3,2.3,5568,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370103,25017,Middlesex,7.8,6.8,8.8,2,3048,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370104,25017,Middlesex,6.4,5.5,7.4,1.9,3209,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370201,25017,Middlesex,7.2,6.3,8.4,2.1,3226,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370202,25017,Middlesex,6.9,6,8,2,3553,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370301,25017,Middlesex,7.2,6.2,8.2,2,3917,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370302,25017,Middlesex,9.9,8.3,11.6,3.3,1380,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370401,25017,Middlesex,6.4,5.6,7.4,1.8,3046,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370402,25017,Middlesex,7.4,6.5,8.5,2,1300,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017370403,25017,Middlesex,6.4,5.6,7.4,1.8,1813,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373100,25017,Middlesex,7.1,6.1,8.2,2.1,4134,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373200,25017,Middlesex,7.9,6.9,9,2.1,3810,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373300,25017,Middlesex,8,7,9.1,2.1,2448,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373400,25017,Middlesex,8.1,7,9.3,2.3,2605,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373500,25017,Middlesex,7.2,6.3,8.2,1.9,4932,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373600,25017,Middlesex,5.1,4.5,5.8,1.3,5519,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373700,25017,Middlesex,7.7,6.8,8.7,1.9,2948,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373800,25017,Middlesex,8.6,7.5,9.8,2.3,4754,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373901,25017,Middlesex,8.7,7.7,9.9,2.2,2367,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017373902,25017,Middlesex,9.2,8.1,10.5,2.4,3077,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374000,25017,Middlesex,9.4,8.2,10.7,2.5,3737,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374100,25017,Middlesex,9,7.9,10.1,2.2,3885,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374200,25017,Middlesex,7.6,6.6,8.6,2,3315,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374300,25017,Middlesex,7.8,6.8,8.9,2.1,2808,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374400,25017,Middlesex,8.8,7.8,9.9,2.1,4506,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374500,25017,Middlesex,9,7.9,10.2,2.3,3553,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374600,25017,Middlesex,7.3,6.3,8.3,2,4001,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374700,25017,Middlesex,8,7,9.2,2.2,3541,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017374800,25017,Middlesex,7.4,6.5,8.4,1.9,4190,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017382100,25017,Middlesex,8.3,7.2,9.6,2.4,3855,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017382200,25017,Middlesex,7.4,6.4,8.6,2.2,4139,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017382300,25017,Middlesex,7.9,6.8,9.2,2.4,4566,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017382400,25017,Middlesex,8.8,7.6,10.1,2.5,4183,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017382500,25017,Middlesex,8,6.9,9.2,2.3,4553,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017382601,25017,Middlesex,6.8,5.8,7.8,2,3902,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017382602,25017,Middlesex,9.3,8.1,10.6,2.5,3744,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383101,25017,Middlesex,12.1,10.6,13.6,3,3145,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383102,25017,Middlesex,13.8,12.3,15.4,3.1,3411,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383200,25017,Middlesex,10.5,9.3,11.9,2.6,5030,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383300,25017,Middlesex,10,8.7,11.5,2.8,2579,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383401,25017,Middlesex,9.1,8.1,10.3,2.2,1989,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383402,25017,Middlesex,10.8,9.5,12.1,2.6,2898,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383501,25017,Middlesex,11.6,10.2,13,2.8,3774,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383502,25017,Middlesex,5.3,4.7,6,1.3,3507,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383600,25017,Middlesex,9.2,8,10.6,2.6,5160,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383700,25017,Middlesex,8.9,7.6,10.2,2.6,4280,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383800,25017,Middlesex,8.1,7,9.3,2.3,5119,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383902,25017,Middlesex,9.1,7.9,10.5,2.6,4355,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383903,25017,Middlesex,9,7.7,10.3,2.6,2090,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017383904,25017,Middlesex,9.6,8.2,11,2.8,4286,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017384003,25017,Middlesex,7.3,6.3,8.3,2,4757,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017384004,25017,Middlesex,9.1,7.8,10.5,2.7,1171,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017385101,25017,Middlesex,7.1,6.1,8.1,2,2238,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017385102,25017,Middlesex,8.7,7.6,9.9,2.3,3865,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
25017385201,25017,Middlesex,10.2,8.9,11.7,2.8,2261,supported_for_teaching_display,no classroom review trigger,"classroom review flag only; not a CDC quality designation, suppression rule, or exclusion rule"
