tract_fips,state_fips,county_fips,tract_code,tract_name,geometry_type,is_valid,is_empty,is_null,aland_sq_m,awater_sq_m,projected_area_sq_m,area_relative_difference
25015821700,25,25015,821700,8217,Polygon,1,0,0,31268274,303649,31569880.3777745776,0.0000646974
25015821901,25,25015,821901,8219.01,Polygon,1,0,0,1538156,10464,1548516.8535324878,0.0000666054
25015821903,25,25015,821903,8219.03,Polygon,1,0,0,2995864,59527,3055188.592077055,0.0000662462
25015821904,25,25015,821904,8219.04,Polygon,1,0,0,1196504,24830,1221250.8016873857,0.0000681209
25015822000,25,25015,822000,8220,Polygon,1,0,0,463668,48275,511907.4042745817,0.0000695306
25015822200,25,25015,822200,8222,Polygon,1,0,0,34251816,2682965,36932286.4845447615,0.0000675384
25015822300,25,25015,822300,8223,Polygon,1,0,0,9389887,442704,9831911.8199994452,0.0000690744
25015822401,25,25015,822401,8224.01,Polygon,1,0,0,17648025,109454,17756237.3686751015,0.0000699216
25015822402,25,25015,822402,8224.02,Polygon,1,0,0,7469744,175081,7644298.6808789941,0.0000688465
25015822500,25,25015,822500,8225,Polygon,1,0,0,72904071,2082889,74981678.2579462379,0.0000704355
25015822601,25,25015,822601,8226.01,Polygon,1,0,0,68154933,1240614,69390805.7565090805,0.000068322
25015822603,25,25015,822603,8226.03,Polygon,1,0,0,70388192,478375,70861826.6587104648,0.0000668911
25015822607,25,25015,822607,8226.07,Polygon,1,0,0,190845667,2416003,193250504.6167892814,0.0000577734
25015822700,25,25015,822700,8227,Polygon,1,0,0,259302072,1376805,260664788.9046453238,0.0000540439
25017300100,25,25017,300100,3001,Polygon,1,0,0,61290670,1000254,62290812.0360003337,0.0000017974
25017301101,25,25017,301101,3011.01,Polygon,1,0,0,44272792,54203,44327021.1690549105,0.0000005904
25017301102,25,25017,301102,3011.02,Polygon,1,0,0,40437309,612002,41048898.5713332742,0.0000100472
25017310101,25,25017,310101,3101.01,Polygon,1,0,0,507958,77380,585332.3413862974,0.0000096673
25017310102,25,25017,310102,3101.02,Polygon,1,0,0,419465,67004,486461.7602143963,0.0000148823
25017310200,25,25017,310200,3102,Polygon,1,0,0,1909151,154522,2063652.5370283818,0.0000099158
25017310300,25,25017,310300,3103,Polygon,1,0,0,1077954,7554,1085499.7003485761,0.0000076459
25017310400,25,25017,310400,3104,Polygon,1,0,0,534338,143827,678157.0273226865,0.0000117563
25017310500,25,25017,310500,3105,Polygon,1,0,0,851840,140985,992817.2186347571,0.0000078376
25017310601,25,25017,310601,3106.01,Polygon,1,0,0,5040317,348763,5389028.7734182756,0.0000095056
25017310602,25,25017,310602,3106.02,Polygon,1,0,0,2265967,266850,2532793.8319912129,0.0000091471
25017310700,25,25017,310700,3107,Polygon,1,0,0,882687,259051,1141727.6956588144,0.0000090251
25017311100,25,25017,311100,3111,Polygon,1,0,0,430361,15962,446318.5132194249,0.0000100528
25017311200,25,25017,311200,3112,Polygon,1,0,0,448407,11584,459985.1400529291,0.0000127393
25017311300,25,25017,311300,3113,Polygon,1,0,0,650036,0,650025.3898184223,0.0000163225
25017311400,25,25017,311400,3114,Polygon,1,0,0,2142624,264482,2407069.7989800922,0.0000150392
25017311500,25,25017,311500,3115,Polygon,1,0,0,557030,0,557023.3179695874,0.0000119958
25017311600,25,25017,311600,3116,Polygon,1,0,0,3519686,23967,3543590.9290041868,0.0000175161
25017311700,25,25017,311700,3117,Polygon,1,0,0,749317,0,749306.2956513682,0.0000142855
25017311800,25,25017,311800,3118,Polygon,1,0,0,589543,0,589535.7592592573,0.000012282
25017311900,25,25017,311900,3119,Polygon,1,0,0,452551,11713,464260.6166843647,0.0000072875
25017312000,25,25017,312000,3120,Polygon,1,0,0,356368,8277,364642.2816486523,0.0000074548
25017312100,25,25017,312100,3121,Polygon,1,0,0,680160,40480,720632.7907551144,0.0000100039
25017312200,25,25017,312200,3122,Polygon,1,0,0,2936401,71589,3007939.059225311,0.0000169352
25017312300,25,25017,312300,3123,Polygon,1,0,0,3220464,71632,3292042.1875026748,0.000016346
25017312400,25,25017,312400,3124,Polygon,1,0,0,402850,43263,446108.767633016,0.0000094872
25017312501,25,25017,312501,3125.01,Polygon,1,0,0,1917754,197170,2114899.1283362247,0.0000117601
25017312502,25,25017,312502,3125.02,Polygon,1,0,0,2014902,0,2014878.3960384254,0.0000117147
25017313101,25,25017,313101,3131.01,Polygon,1,0,0,28808324,1780735,30588852.0989386477,0.0000067639
25017313102,25,25017,313102,3131.02,Polygon,1,0,0,14698154,1611047,16309182.1089471299,0.0000011583
25017314101,25,25017,314101,3141.01,Polygon,1,0,0,8081956,562864,8644805.4088413417,0.0000016878
25017314102,25,25017,314102,3141.02,Polygon,1,0,0,6351831,301454,6653277.531391534,0.0000011225
25017314200,25,25017,314200,3142,Polygon,1,0,0,7426704,135988,7562678.1856015557,0.0000018267
25017314301,25,25017,314301,3143.01,Polygon,1,0,0,15284087,347903,15631951.4772419762,0.0000024644
25017314302,25,25017,314302,3143.02,Polygon,1,0,0,16404395,577212,16981684.7276035212,0.0000045772
25017315100,25,25017,315100,3151,Polygon,1,0,0,14825811,237339,15062921.7066423856,0.0000151558
25017315200,25,25017,315200,3152,Polygon,1,0,0,15224829,634354,15858900.7333030384,0.0000177983
25017315401,25,25017,315401,3154.01,Polygon,1,0,0,5029482,81407,5110781.8308379091,0.0000209688
25017315402,25,25017,315402,3154.02,Polygon,1,0,0,7847646,99330,7946818.55392031,0.0000198121
25017315403,25,25017,315403,3154.03,Polygon,1,0,0,2519656,8513,2528104.7316932734,0.0000254209
25017315500,25,25017,315500,3155,Polygon,1,0,0,8227151,33663,8260599.7635260131,0.0000259341
25017316101,25,25017,316101,3161.01,Polygon,1,0,0,7233937,204064,7437785.9644499384,0.0000289104
25017316102,25,25017,316102,3161.02,Polygon,1,0,0,9640416,177232,9817339.8662310578,0.0000313857
25017316201,25,25017,316201,3162.01,Polygon,1,0,0,7158355,102804,7260904.8011815725,0.000035008
25017316202,25,25017,316202,3162.02,Polygon,1,0,0,5970585,93912,6064276.9760062154,0.0000362807
25017316300,25,25017,316300,3163,Polygon,1,0,0,10387608,519208,10906415.5230486374,0.000036718
25017316400,25,25017,316400,3164,Polygon,1,0,0,12441134,363324,12804043.4758281317,0.0000323734
25017316500,25,25017,316500,3165,Polygon,1,0,0,13404585,465856,13870087.1256867219,0.0000255128
25017317101,25,25017,317101,3171.01,Polygon,1,0,0,9935094,363662,10298491.0809728727,0.0000257234
25017317102,25,25017,317102,3171.02,Polygon,1,0,0,10871284,159006,11030041.5777217448,0.0000225218
25017317103,25,25017,317103,3171.03,Polygon,1,0,0,10755054,419482,11174206.7039842922,0.0000294684
25017317201,25,25017,317201,3172.01,Polygon,1,0,0,5175003,35731,5210617.3844661685,0.0000223799
25017317202,25,25017,317202,3172.02,Polygon,1,0,0,5683081,28256,5711225.0308636567,0.0000196047
25017317203,25,25017,317203,3172.03,Polygon,1,0,0,4467845,10486,4478245.37628497,0.0000191196
25017317301,25,25017,317301,3173.01,Polygon,1,0,0,4024943,124449,4149331.8080492415,0.0000145062
25017317302,25,25017,317302,3173.02,Polygon,1,0,0,7057846,678013,7735752.5240249494,0.0000137639
25017318100,25,25017,318100,3181,Polygon,1,0,0,15685664,1454435,17139821.4374774508,0.0000161938
25017318200,25,25017,318200,3182,Polygon,1,0,0,16830888,935768,17766272.0367374644,0.0000216115
25017318300,25,25017,318300,3183,Polygon,1,0,0,23832026,333774,24165133.1678102873,0.000027594
25017318400,25,25017,318400,3184,Polygon,1,0,0,21983720,171792,22154770.6610185206,0.0000334607
25017320102,25,25017,320102,3201.02,Polygon,1,0,0,24965488,3370577,28334058.0546582602,0.0000708265
25017320105,25,25017,320105,3201.05,Polygon,1,0,0,13058265,374601,13431924.1911538262,0.0000701123
25017320106,25,25017,320106,3201.06,Polygon,1,0,0,17823576,300865,18123155.1256742142,0.000070947
25017320107,25,25017,320107,3201.07,Polygon,1,0,0,12077493,172438,12249069.5453524031,0.0000703232
25017321100,25,25017,321100,3211,Polygon,1,0,0,15219447,490206,15708655.2045972049,0.0000635148
25017321200,25,25017,321200,3212,Polygon,1,0,0,4596521,962007,5558167.474893121,0.0000648598
25017321301,25,25017,321301,3213.01,Polygon,1,0,0,1640534,596,1641025.0873528509,0.0000639271
25017321302,25,25017,321302,3213.02,Polygon,1,0,0,4647322,290942,4937938.5658571227,0.0000659005
25017321400,25,25017,321400,3214,Polygon,1,0,0,14173652,579959,14752662.3160832133,0.0000643018
25017321500,25,25017,321500,3215,Polygon,1,0,0,7258898,25127,7283564.1462745992,0.0000632691
25017321600,25,25017,321600,3216,Polygon,1,0,0,6502288,855224,7357047.5898503941,0.0000631205
25017322100,25,25017,322100,3221,Polygon,1,0,0,14081915,558407,14639436.1361841559,0.0000605085
25017322200,25,25017,322200,3222,Polygon,1,0,0,6990698,148995,7139257.8277106369,0.0000609511
25017322300,25,25017,322300,3223,Polygon,1,0,0,5034373,88415,5122481.3695074348,0.0000598562
25017322400,25,25017,322400,3224,Polygon,1,0,0,3750068,78504,3828342.6654773625,0.0000599008
25017323101,25,25017,323101,3231.01,Polygon,1,0,0,20436898,1325578,21761253.6454572827,0.000056168
25017323102,25,25017,323102,3231.02,Polygon,1,0,0,20581163,402752,20982805.3425016627,0.0000528813
25017324101,25,25017,324101,3241.01,Polygon,1,0,0,22675015,1555508,24229577.9429293275,0.0000390028
25017324102,25,25017,324102,3241.02,Polygon,1,0,0,20122791,1000102,21122161.7916480042,0.0000346169
25017325101,25,25017,325101,3251.01,Polygon,1,0,0,11015118,1000144,12014880.9673538171,0.0000317124
25017325102,25,25017,325102,3251.02,Polygon,1,0,0,12161306,437332,12598252.8330036644,0.0000305721
25017326101,25,25017,326101,3261.01,Polygon,1,0,0,36017060,242077,36258363.9091518521,0.0000213213
25017326102,25,25017,326102,3261.02,Polygon,1,0,0,48867812,2366159,51233082.7495849058,0.0000173371
25017327101,25,25017,327101,3271.01,Polygon,1,0,0,26558688,247618,26806351.9082662724,0.0000017126
25017327102,25,25017,327102,3271.02,Polygon,1,0,0,9062279,175572,9237817.4739378318,0.0000036292
25017327103,25,25017,327103,3271.03,Polygon,1,0,0,22841738,1104400,23945928.932860598,0.0000087307
25017328100,25,25017,328100,3281,Polygon,1,0,0,42620845,771418,43392182.1939315945,0.0000018622
25017330101,25,25017,330101,3301.01,Polygon,1,0,0,11274881,316553,11591143.4780280627,0.0000250635
25017330102,25,25017,330102,3301.02,Polygon,1,0,0,9782616,68833,9851177.6043103244,0.0000275488
25017330201,25,25017,330201,3302.01,Polygon,1,0,0,5742269,27401,5769512.1625589412,0.0000273564
25017330202,25,25017,330202,3302.02,Polygon,1,0,0,7276186,446272,7722243.2276217369,0.0000278114
25017331101,25,25017,331101,3311.01,Polygon,1,0,0,11169375,74710,11243804.0792062078,0.0000249839
25017331102,25,25017,331102,3311.02,Polygon,1,0,0,13540498,89273,13629321.8401608542,0.0000329543
25017331200,25,25017,331200,3312,Polygon,1,0,0,6337629,145146,6482584.1705497354,0.0000294364
25017331300,25,25017,331300,3313,Polygon,1,0,0,12913432,130196,13043169.0811489467,0.0000351834
25017332100,25,25017,332100,3321,Polygon,1,0,0,5959296,0,5959068.2673432473,0.0000382147
25017332201,25,25017,332201,3322.01,Polygon,1,0,0,2071512,923,2072342.3366665987,0.0000447123
25017332202,25,25017,332202,3322.02,Polygon,1,0,0,5673563,250803,5924120.2642475748,0.0000414788
25017332300,25,25017,332300,3323,Polygon,1,0,0,5170813,1099,5171698.6141650937,0.0000412586
25017332401,25,25017,332401,3324.01,Polygon,1,0,0,5303906,4083,5307749.6658754377,0.0000450894
25017332402,25,25017,332402,3324.02,Polygon,1,0,0,6254012,36736,6290456.4216185436,0.0000463504
25017333100,25,25017,333100,3331,Polygon,1,0,0,7100683,32039,7132366.1374670211,0.0000498915
25017333200,25,25017,333200,3332,Polygon,1,0,0,3884685,75254,3959748.0686780303,0.0000482157
25017333300,25,25017,333300,3333,Polygon,1,0,0,1627185,436948,2064032.5050790592,0.0000486863
25017333400,25,25017,333400,3334,Polygon,1,0,0,4886856,59246,4945864.9616782311,0.0000479243
25017333501,25,25017,333501,3335.01,Polygon,1,0,0,3226062,7586,3233504.7157539274,0.0000443104
25017333502,25,25017,333502,3335.02,Polygon,1,0,0,1443446,0,1443375.8438542902,0.0000486032
25017333601,25,25017,333601,3336.01,Polygon,1,0,0,6254620,130322,6384674.3264422733,0.0000419226
25017333602,25,25017,333602,3336.02,Polygon,1,0,0,4343605,15255,4358680.0980439689,0.0000412727
25017334100,25,25017,334100,3341,Polygon,1,0,0,4410077,1491,4411384.2486342872,0.0000416522
25017334200,25,25017,334200,3342,Polygon,1,0,0,2441662,0,2441569.8132177615,0.0000377558
25017334300,25,25017,334300,3343,Polygon,1,0,0,9828867,27085,9855613.3970375434,0.0000343552
25017334400,25,25017,334400,3344,Polygon,1,0,0,9156852,8146,9164660.6908763498,0.0000368041
25017335100,25,25017,335100,3351,Polygon,1,0,0,4142486,1033718,5175996.7128910432,0.0000400462
25017335200,25,25017,335200,3352,Polygon,1,0,0,3312992,329635,3642472.4317973,0.0000424332
25017335301,25,25017,335301,3353.01,Polygon,1,0,0,2837474,18721,2856068.7560623768,0.0000442
25017335302,25,25017,335302,3353.02,Polygon,1,0,0,5214957,173397,5388134.9385679485,0.0000406546
25017335400,25,25017,335400,3354,Polygon,1,0,0,3641188,5102,3646118.1658795658,0.0000471257
25017336100,25,25017,336100,3361,Polygon,1,0,0,2047297,94227,2141417.2142616878,0.0000498644
25017336201,25,25017,336201,3362.01,Polygon,1,0,0,1415213,0,1415140.870684861,0.0000509671
25017336202,25,25017,336202,3362.02,Polygon,1,0,0,1057126,0,1057071.8112366791,0.0000512605
25017336300,25,25017,336300,3363,Polygon,1,0,0,4000990,104892,4105674.2579520019,0.0000505962
25017336402,25,25017,336402,3364.02,Polygon,1,0,0,1125503,0,1125446.3045675824,0.0000503734
25017336403,25,25017,336403,3364.03,Polygon,1,0,0,1278126,15575,1293632.8931876922,0.0000526449
25017336404,25,25017,336404,3364.04,Polygon,1,0,0,1205426,5008,1210367.3557192252,0.0000550582
25017337101,25,25017,337101,3371.01,Polygon,1,0,0,1505378,16741,1522049.7321602111,0.0000455075
25017337102,25,25017,337102,3371.02,Polygon,1,0,0,5500342,1287765,6787765.8735753922,0.0000502535
25017337201,25,25017,337201,3372.01,Polygon,1,0,0,1594122,0,1594052.2160699817,0.0000437758
25017337202,25,25017,337202,3372.02,Polygon,1,0,0,2955380,1573,2956819.0697492999,0.0000452933
25017337300,25,25017,337300,3373,Polygon,1,0,0,4025935,327249,4352969.1657118872,0.0000493511
25017338100,25,25017,338100,3381,Polygon,1,0,0,1698252,6347,1704512.9518486529,0.00005048
25017338200,25,25017,338200,3382,Polygon,1,0,0,1693141,57604,1750655.7633907127,0.0000509706
25017338300,25,25017,338300,3383,Polygon,1,0,0,2099516,170471,2269870.6789385132,0.0000512431
25017338400,25,25017,338400,3384,Polygon,1,0,0,6100902,431740,6532301.1279505827,0.0000521798
25017338500,25,25017,338500,3385,Polygon,1,0,0,4032018,151277,4183082.9602855942,0.0000506872
25017339101,25,25017,339101,3391.01,Polygon,1,0,0,875342,15666,890956.5964433388,0.0000576915
25017339102,25,25017,339102,3391.02,Polygon,1,0,0,6200332,489674,6689648.2666788008,0.0000534728
25017339200,25,25017,339200,3392,Polygon,1,0,0,2611658,330521,2942015.1825418724,0.000055679
25017339300,25,25017,339300,3393,Polygon,1,0,0,677153,28551,705667.4348943222,0.0000518137
25017339400,25,25017,339400,3394,Polygon,1,0,0,635622,26838,662421.9376553866,0.0000574561
25017339500,25,25017,339500,3395,Polygon,1,0,0,1199133,18928,1217992.4033667864,0.0000563163
25017339600,25,25017,339600,3396,Polygon,1,0,0,822665,1211,823829.6946090875,0.0000562043
25017339700,25,25017,339700,3397,Polygon,1,0,0,1268220,70195,1338333.5887416769,0.0000608266
25017339802,25,25017,339802,3398.02,Polygon,1,0,0,1937393,268613,2205879.8907030555,0.0000571663
25017339803,25,25017,339803,3398.03,Polygon,1,0,0,757033,196154,953131.4542685642,0.0000582737
25017339804,25,25017,339804,3398.04,Polygon,1,0,0,523764,0,523735.6150653207,0.0000541941
25017339900,25,25017,339900,3399,Polygon,1,0,0,957324,0,957268.0118199547,0.000058484
25017340000,25,25017,340000,3400,Polygon,1,0,0,504975,0,504946.6009762185,0.0000562385
25017340100,25,25017,340100,3401,Polygon,1,0,0,2010833,4237,2014967.4802813637,0.0000508765
25017341101,25,25017,341101,3411.01,Polygon,1,0,0,1130194,3312,1133446.6996073336,0.0000523159
25017341102,25,25017,341102,3411.02,Polygon,1,0,0,884681,20294,904924.9603687489,0.0000552939
25017341200,25,25017,341200,3412,Polygon,1,0,0,1103339,0,1103273.1750879402,0.0000596597
25017341301,25,25017,341301,3413.01,Polygon,1,0,0,1088478,37804,1126220.6947774161,0.0000544315
25017341302,25,25017,341302,3413.02,Polygon,1,0,0,331243,7458,338682.2693317068,0.0000553015
25017341400,25,25017,341400,3414,Polygon,1,0,0,796944,0,796901.7108667932,0.0000530641
25017341500,25,25017,341500,3415,Polygon,1,0,0,641047,0,641012.0671971233,0.0000544934
25017341600,25,25017,341600,3416,Polygon,1,0,0,1523337,5537,1528786.7993027056,0.0000570359
25017341700,25,25017,341700,3417,Polygon,1,0,0,1098194,0,1098138.3096468535,0.0000507109
25017341800,25,25017,341800,3418,Polygon,1,0,0,1411730,0,1411649.8386963173,0.0000567823
25017341901,25,25017,341901,3419.01,Polygon,1,0,0,1058078,23174,1081188.8932392723,0.0000583645
25017341903,25,25017,341903,3419.03,Polygon,1,0,0,1392267,1758,1393949.511986153,0.0000541511
25017341904,25,25017,341904,3419.04,Polygon,1,0,0,605977,0,605943.4851820375,0.0000553071
25017342101,25,25017,342101,3421.01,Polygon,1,0,0,617841,0,617809.4493241939,0.000051066
25017342102,25,25017,342102,3421.02,Polygon,1,0,0,1268059,1716,1269700.4962920905,0.0000586747
25017342201,25,25017,342201,3422.01,Polygon,1,0,0,518326,0,518292.6187358629,0.0000644021
25017342202,25,25017,342202,3422.02,Polygon,1,0,0,475303,0,475279.1974929955,0.0000500786
25017342301,25,25017,342301,3423.01,Polygon,1,0,0,314257,0,314238.8756793333,0.0000576736
25017342302,25,25017,342302,3423.02,Polygon,1,0,0,395320,0,395297.1534291201,0.0000577926
25017342401,25,25017,342401,3424.01,Polygon,1,0,0,496102,0,496074.0425397859,0.0000563543
25017342402,25,25017,342402,3424.02,Polygon,1,0,0,3516736,634290,4150779.5669662841,0.0000593668
25017342501,25,25017,342501,3425.01,Polygon,1,0,0,529323,0,529290.6220774919,0.0000611686
25017342502,25,25017,342502,3425.02,Polygon,1,0,0,265318,0,265303.8990278504,0.0000531474
25017342600,25,25017,342600,3426,Polygon,1,0,0,452527,0,452500.4943443977,0.0000585725
25017350105,25,25017,350105,3501.05,Polygon,1,0,0,219211,71147,290339.05499863,0.000065247
25017350106,25,25017,350106,3501.06,Polygon,1,0,0,672015,156801,828765.4323184725,0.000061012
25017350107,25,25017,350107,3501.07,Polygon,1,0,0,259259,0,259239.9833562768,0.00007335
25017350108,25,25017,350108,3501.08,Polygon,1,0,0,412320,0,412295.8043151007,0.0000586818
25017350109,25,25017,350109,3501.09,Polygon,1,0,0,285286,1616,286886.3752256788,0.0000544603
25017350201,25,25017,350201,3502.01,Polygon,1,0,0,246382,0,246364.124063045,0.0000725537
25017350202,25,25017,350202,3502.02,Polygon,1,0,0,430779,0,430756.7126108941,0.0000517374
25017350300,25,25017,350300,3503,Polygon,1,0,0,398297,0,398274.8832736855,0.0000555282
25017350400,25,25017,350400,3504,Polygon,1,0,0,600702,0,600665.8025710497,0.0000602585
25017350500,25,25017,350500,3505,Polygon,1,0,0,225003,0,224990.4696659244,0.0000556896
25017350600,25,25017,350600,3506,Polygon,1,0,0,517206,0,517177.4467183987,0.0000552068
25017350701,25,25017,350701,3507.01,Polygon,1,0,0,331535,0,331516.460083472,0.0000559214
25017350702,25,25017,350702,3507.02,Polygon,1,0,0,445785,27714,473471.8822195171,0.000057271
25017350800,25,25017,350800,3508,Polygon,1,0,0,211937,0,211924.4620130206,0.000059159
25017350900,25,25017,350900,3509,Polygon,1,0,0,421687,0,421661.1493448585,0.0000613029
25017351001,25,25017,351001,3510.01,Polygon,1,0,0,394407,0,394380.3770145547,0.0000675013
25017351002,25,25017,351002,3510.02,Polygon,1,0,0,273796,0,273780.755002618,0.0000556801
25017351101,25,25017,351101,3511.01,Polygon,1,0,0,441192,0,441165.4877672459,0.0000600923
25017351102,25,25017,351102,3511.02,Polygon,1,0,0,241469,0,241455.4507424571,0.0000561118
25017351203,25,25017,351203,3512.03,Polygon,1,0,0,406607,0,406578.1987925946,0.000070833
25017351204,25,25017,351204,3512.04,Polygon,1,0,0,579327,0,579293.658028944,0.0000575529
25017351300,25,25017,351300,3513,Polygon,1,0,0,515813,0,515779.9059077206,0.0000641591
25017351403,25,25017,351403,3514.03,Polygon,1,0,0,334417,0,334395.8087429465,0.0000633678
25017351404,25,25017,351404,3514.04,Polygon,1,0,0,418800,0,418776.0976576747,0.0000570734
25017351500,25,25017,351500,3515,Polygon,1,0,0,1388287,0,1388200.8659484466,0.0000620434
25017352101,25,25017,352101,3521.01,Polygon,1,0,0,400468,17063,417501.556984846,0.000070517
25017352102,25,25017,352102,3521.02,Polygon,1,0,0,413262,135921,549147.0899668279,0.0000653881
25017352200,25,25017,352200,3522,Polygon,1,0,0,145606,0,145596.518217376,0.0000651194
25017352300,25,25017,352300,3523,Polygon,1,0,0,694885,0,694838.9249563775,0.000066306
25017352400,25,25017,352400,3524,Polygon,1,0,0,225079,0,225066.2221429075,0.0000567705
25017352500,25,25017,352500,3525,Polygon,1,0,0,240701,0,240686.6752220434,0.0000595127
25017352600,25,25017,352600,3526,Polygon,1,0,0,306861,0,306842.1044633692,0.0000615769
25017352700,25,25017,352700,3527,Polygon,1,0,0,158620,0,158610.0837357831,0.0000625159
25017352800,25,25017,352800,3528,Polygon,1,0,0,144694,0,144683.8852067692,0.0000699047
25017352900,25,25017,352900,3529,Polygon,1,0,0,279478,0,279459.7079333427,0.0000654508
25017353000,25,25017,353000,3530,Polygon,1,0,0,268135,0,268117.3473532156,0.0000658349
25017353101,25,25017,353101,3531.01,Polygon,1,0,0,456358,0,456327.694645631,0.000066407
25017353102,25,25017,353102,3531.02,Polygon,1,0,0,983737,671689,1655319.5585853523,0.0000642985
25017353200,25,25017,353200,3532,Polygon,1,0,0,514213,2895,517074.5353710661,0.000064715
25017353300,25,25017,353300,3533,Polygon,1,0,0,474775,73522,548262.9543864012,0.0000620934
25017353600,25,25017,353600,3536,Polygon,1,0,0,803597,0,803548.0118199936,0.0000609611
25017353700,25,25017,353700,3537,Polygon,1,0,0,532087,0,532053.3272134579,0.0000632844
25017353800,25,25017,353800,3538,Polygon,1,0,0,252962,0,252946.3212124055,0.0000619808
25017353900,25,25017,353900,3539,Polygon,1,0,0,323192,52563,375733.2469295768,0.0000578916
25017354000,25,25017,354000,3540,Polygon,1,0,0,424010,0,423983.0722142896,0.0000635074
25017354100,25,25017,354100,3541,Polygon,1,0,0,633922,47168,681047.9606536325,0.0000617236
25017354200,25,25017,354200,3542,Polygon,1,0,0,1572744,85875,1658516.4122259358,0.0000618513
25017354300,25,25017,354300,3543,Polygon,1,0,0,1239146,655856,1894888.4906357352,0.0000598993
25017354400,25,25017,354400,3544,Polygon,1,0,0,295800,0,295783.6123754751,0.000055401
25017354500,25,25017,354500,3545,Polygon,1,0,0,334459,0,334438.6428966324,0.0000608658
25017354601,25,25017,354601,3546.01,Polygon,1,0,0,767347,4512,771811.3033063284,0.0000617946
25017354602,25,25017,354602,3546.02,Polygon,1,0,0,726877,2158,728990.3503857189,0.0000612448
25017354700,25,25017,354700,3547,Polygon,1,0,0,355374,0,355352.5107447383,0.0000604694
25017354800,25,25017,354800,3548,Polygon,1,0,0,310508,0,310490.4194980927,0.0000566185
25017354901,25,25017,354901,3549.01,Polygon,1,0,0,618285,31400,649650.4084570779,0.0000532436
25017354902,25,25017,354902,3549.02,Polygon,1,0,0,629379,14259,643599.7214891836,0.0000594721
25017355000,25,25017,355000,3550,Polygon,1,0,0,464483,7606,472058.5191735951,0.0000645658
25017356100,25,25017,356100,3561,Polygon,1,0,0,721717,3667,725338.8760745941,0.0000622069
25017356300,25,25017,356300,3563,Polygon,1,0,0,1055273,22133,1077347.5934906404,0.0000542103
25017356400,25,25017,356400,3564,Polygon,1,0,0,3253282,401480,3654559.9240160119,0.0000552911
25017356500,25,25017,356500,3565,Polygon,1,0,0,2260283,42845,2302999.1109770271,0.0000559626
25017356601,25,25017,356601,3566.01,Polygon,1,0,0,1301271,0,1301200.0450688144,0.0000545274
25017356602,25,25017,356602,3566.02,Polygon,1,0,0,1250306,0,1250234.6053096103,0.0000571018
25017356701,25,25017,356701,3567.01,Polygon,1,0,0,1136104,4230,1140271.6915248153,0.0000546405
25017356703,25,25017,356703,3567.03,Polygon,1,0,0,1106008,404985,1510906.2732535216,0.0000573972
25017356704,25,25017,356704,3567.04,Polygon,1,0,0,1234258,8755,1242936.8560868704,0.0000612575
25017357100,25,25017,357100,3571,Polygon,1,0,0,1810617,81055,1891560.599201205,0.0000588901
25017357200,25,25017,357200,3572,Polygon,1,0,0,1436158,50403,1486472.7661697955,0.0000593543
25017357300,25,25017,357300,3573,Polygon,1,0,0,648735,0,648696.3497914382,0.0000595778
25017357400,25,25017,357400,3574,Polygon,1,0,0,669600,26346,695905.9723872641,0.0000575154
25017357500,25,25017,357500,3575,Polygon,1,0,0,483919,0,483890.9268287329,0.0000580121
25017357600,25,25017,357600,3576,Polygon,1,0,0,491063,0,491035.2855253516,0.0000564377
25017357700,25,25017,357700,3577,Polygon,1,0,0,3000999,19856,3020676.0172659503,0.000059249
25017357800,25,25017,357800,3578,Polygon,1,0,0,3494971,5852,3500617.9294419023,0.0000585778
25017358100,25,25017,358100,3581,Polygon,1,0,0,5458426,44933,5503057.0152426017,0.0000548728
25017358300,25,25017,358300,3583,Polygon,1,0,0,7552602,17259,7569440.8626824012,0.0000555013
25017358400,25,25017,358400,3584,Polygon,1,0,0,7029608,378215,7407427.2581583653,0.0000534222
25017358500,25,25017,358500,3585,Polygon,1,0,0,6777977,62849,6840470.2587188715,0.0000520027
25017358600,25,25017,358600,3586,Polygon,1,0,0,8711051,11686,8722302.032903621,0.0000498659
25017358700,25,25017,358700,3587,Polygon,1,0,0,7031416,18746,7049822.9806832578,0.0000480867
25017359100,25,25017,359100,3591,Polygon,1,0,0,14847544,165725,15012619.4791288748,0.0000432631
25017359301,25,25017,359301,3593.01,Polygon,1,0,0,741811,0,741773.8808517425,0.0000500386
25017359302,25,25017,359302,3593.02,Polygon,1,0,0,812940,0,812903.0449833818,0.0000454585
25017359303,25,25017,359303,3593.03,Polygon,1,0,0,20538150,292336,20829548.3590593971,0.0000450129
25017359400,25,25017,359400,3594,Polygon,1,0,0,576837,27034,603831.3213619923,0.0000657071
25017360300,25,25017,360300,3603,Polygon,1,0,0,36038219,1951692,37987800.0794329271,0.0000555653
25017361100,25,25017,361100,3611,Polygon,1,0,0,19053950,1140066,20192948.7842036262,0.0000528481
25017361200,25,25017,361200,3612,Polygon,1,0,0,9770688,513666,10283817.4933076091,0.0000521673
25017361300,25,25017,361300,3613,Polygon,1,0,0,33926664,1762912,35687878.5349813923,0.0000475619
25017362100,25,25017,362100,3621,Polygon,1,0,0,39560501,646536,40205522.6828219146,0.000037663
25017363103,25,25017,363103,3631.03,Polygon,1,0,0,9598061,567846,10165457.5880300868,0.0000442078
25017363104,25,25017,363104,3631.04,Polygon,1,0,0,15236629,337763,15573613.8188629542,0.0000499654
